SGM_0011 SGM_5717
SGM_5226 SGM_5791
SGM_5226 SGM_3581
SGM_5226 SGM_3582
SGM_5226 SGM_3015
SGM_5226 SGM_3016
SGM_5227 SGM_2370
SGM_5227 SGM_3582
SGM_5230 SGM_3014
SGM_5230 SGM_3015
SGM_5230 SGM_0464
SGM_5230 SGM_4334
SGM_5230 SGM_3017
SGM_5230 SGM_2366
SGM_5230 SGM_3016
SGM_5230 SGM_3581
SGM_5230 SGM_3426
SGM_5230 SGM_3427
SGM_5230 SGM_3425
SGM_5230 SGM_5786
SGM_5230 SGM_3582
SGM_5230 SGM_5791
SGM_5230 SGM_2370
SGM_5230 SGM_5790
SGM_5230 SGM_2691
SGM_5241 SGM_5033
SGM_5254 SGM_1794
SGM_5254 SGM_0535
SGM_5397 SGM_1764
SGM_5397 SGM_2441
SGM_5397 SGM_4518
SGM_5397 SGM_6435
SGM_5397 SGM_3051
SGM_5434 SGM_2892
SGM_5434 SGM_1808
SGM_5434 SGM_3528
SGM_5434 SGM_4952
SGM_5434 SGM_1803
SGM_5434 SGM_0393
SGM_5462 SGM_0536
SGM_5462 SGM_1083
SGM_5462 SGM_4680
SGM_5462 SGM_5813
SGM_5462 SGM_4678
SGM_5462 SGM_6115
SGM_5462 SGM_2860
SGM_5462 SGM_5647
SGM_5462 SGM_2420
SGM_5483 SGM_4623
SGM_5483 SGM_2058
SGM_5483 SGM_6137
SGM_5483 SGM_6502
SGM_5483 SGM_3041
SGM_5507 SGM_5171
SGM_5507 SGM_5037
SGM_5507 SGM_4574
SGM_5507 SGM_6366
SGM_5507 SGM_4004
SGM_5507 SGM_6365
SGM_5507 SGM_4021
SGM_5507 SGM_3908
SGM_5507 SGM_6357
SGM_5507 SGM_1866
SGM_5507 SGM_5849
SGM_5507 SGM_2903
SGM_5507 SGM_5127
SGM_5507 SGM_1592
SGM_5507 SGM_6045
SGM_5507 SGM_1009
SGM_5507 SGM_2774
SGM_5507 SGM_1038
SGM_5507 SGM_4059
SGM_5507 SGM_6123
SGM_5507 SGM_4639
SGM_5507 SGM_0035
SGM_5507 SGM_5119
SGM_5507 SGM_2895
SGM_5510 SGM_0106
SGM_5513 SGM_5750
SGM_5513 SGM_6353
SGM_5513 SGM_4682
SGM_5513 SGM_5588
SGM_5513 SGM_2402
SGM_5513 SGM_6733
SGM_5513 SGM_5586
SGM_5519 SGM_5522
SGM_5520 SGM_5523
SGM_5522 SGM_5519
SGM_5523 SGM_5529
SGM_5523 SGM_5520
SGM_5526 SGM_3279
SGM_5527 SGM_3278
SGM_5527 SGM_5529
SGM_5529 SGM_5527
SGM_5529 SGM_5523
SGM_5539 SGM_4184
SGM_5539 SGM_0284
SGM_5545 SGM_4857
SGM_5545 SGM_3470
SGM_5545 SGM_3465
SGM_5545 SGM_6475
SGM_5545 SGM_3275
SGM_5545 SGM_3463
SGM_5545 SGM_1140
SGM_5545 SGM_2729
SGM_5545 SGM_2546
SGM_5545 SGM_6502
SGM_5545 SGM_0795
SGM_5545 SGM_2569
SGM_5545 SGM_4468
SGM_5545 SGM_4232
SGM_5545 SGM_0170
SGM_5545 SGM_0949
SGM_5545 SGM_3365
SGM_5578 SGM_5579
SGM_5578 SGM_0471
SGM_5578 SGM_5588
SGM_5578 SGM_6408
SGM_5578 SGM_3784
SGM_5578 SGM_0298
SGM_5578 SGM_2145
SGM_5578 SGM_2402
SGM_5579 SGM_5578
SGM_5579 SGM_2146
SGM_5579 SGM_5105
SGM_5580 SGM_5582
SGM_5581 SGM_5582
SGM_5582 SGM_3524
SGM_5582 SGM_2141
SGM_5582 SGM_2144
SGM_5582 SGM_4326
SGM_5582 SGM_5580
SGM_5582 SGM_5581
SGM_5583 SGM_6353
SGM_5583 SGM_5758
SGM_5583 SGM_0111
SGM_5583 SGM_5750
SGM_5583 SGM_5829
SGM_5583 SGM_4682
SGM_5583 SGM_1145
SGM_5583 SGM_5826
SGM_5583 SGM_6733
SGM_5586 SGM_3332
SGM_5586 SGM_5513
SGM_5586 SGM_2402
SGM_5586 SGM_4148
SGM_5586 SGM_5588
SGM_5587 SGM_4258
SGM_5587 SGM_3978
SGM_5587 SGM_1471
SGM_5587 SGM_0360
SGM_5587 SGM_5588
SGM_5587 SGM_4760
SGM_5587 SGM_2933
SGM_5587 SGM_2402
SGM_5587 SGM_1318
SGM_5588 SGM_5513
SGM_5588 SGM_4258
SGM_5588 SGM_5586
SGM_5588 SGM_2146
SGM_5588 SGM_5587
SGM_5588 SGM_5578
SGM_5588 SGM_1471
SGM_5588 SGM_0360
SGM_5588 SGM_4760
SGM_5588 SGM_6371
SGM_5588 SGM_4148
SGM_5588 SGM_2933
SGM_5588 SGM_1318
SGM_5588 SGM_0602
SGM_5588 SGM_5105
SGM_5588 SGM_3332
SGM_5588 SGM_3978
SGM_5601 SGM_3807
SGM_5601 SGM_3810
SGM_5601 SGM_1593
SGM_5627 SGM_1945
SGM_5647 SGM_0536
SGM_5647 SGM_5462
SGM_5647 SGM_0106
SGM_5647 SGM_5920
SGM_5647 SGM_0237
SGM_5647 SGM_3470
SGM_5649 SGM_4074
SGM_5654 SGM_5033
SGM_5654 SGM_0672
SGM_5654 SGM_0718
SGM_5654 SGM_0450
SGM_5654 SGM_0449
SGM_5654 SGM_3928
SGM_5654 SGM_0724
SGM_5654 SGM_0690
SGM_5654 SGM_0448
SGM_5655 SGM_0690
SGM_5655 SGM_0448
SGM_5655 SGM_3928
SGM_5655 SGM_0724
SGM_5655 SGM_0449
SGM_5655 SGM_0672
SGM_5655 SGM_0718
SGM_5655 SGM_5033
SGM_5655 SGM_0450
SGM_5663 SGM_5125
SGM_5666 SGM_5667
SGM_5666 SGM_5669
SGM_5667 SGM_5669
SGM_5667 SGM_5666
SGM_5669 SGM_5666
SGM_5669 SGM_5667
SGM_5673 SGM_5782
SGM_5673 SGM_5749
SGM_5674 SGM_3768
SGM_5676 SGM_5681
SGM_5679 SGM_5681
SGM_5681 SGM_5679
SGM_5681 SGM_1135
SGM_5681 SGM_5676
SGM_5681 SGM_5682
SGM_5682 SGM_5681
SGM_5714 SGM_5717
SGM_5716 SGM_6548
SGM_5716 SGM_4973
SGM_5716 SGM_5719
SGM_5717 SGM_0639
SGM_5717 SGM_0950
SGM_5717 SGM_3032
SGM_5717 SGM_0011
SGM_5717 SGM_6563
SGM_5717 SGM_5714
SGM_5717 SGM_1027
SGM_5717 SGM_5718
SGM_5717 SGM_6079
SGM_5718 SGM_1956
SGM_5718 SGM_5719
SGM_5718 SGM_5717
SGM_5719 SGM_5716
SGM_5719 SGM_5718
SGM_5724 SGM_5948
SGM_5734 SGM_6502
SGM_5734 SGM_3041
SGM_5734 SGM_2058
SGM_5734 SGM_1519
SGM_5734 SGM_2056
SGM_5734 SGM_4623
SGM_5734 SGM_3969
SGM_5735 SGM_1953
SGM_5735 SGM_1952
SGM_5747 SGM_1593
SGM_5747 SGM_3807
SGM_5749 SGM_5673
SGM_5749 SGM_5782
SGM_5750 SGM_5583
SGM_5750 SGM_2142
SGM_5750 SGM_4148
SGM_5750 SGM_6733
SGM_5750 SGM_3332
SGM_5750 SGM_5513
SGM_5753 SGM_1899
SGM_5758 SGM_5829
SGM_5758 SGM_5583
SGM_5758 SGM_2142
SGM_5758 SGM_0111
SGM_5758 SGM_0280
SGM_5764 SGM_1866
SGM_5764 SGM_5849
SGM_5764 SGM_0035
SGM_5764 SGM_6357
SGM_5764 SGM_2903
SGM_5764 SGM_2895
SGM_5764 SGM_6045
SGM_5764 SGM_5127
SGM_5764 SGM_2774
SGM_5764 SGM_1038
SGM_5764 SGM_5171
SGM_5764 SGM_5037
SGM_5764 SGM_4574
SGM_5764 SGM_4059
SGM_5764 SGM_6123
SGM_5764 SGM_4004
SGM_5764 SGM_6365
SGM_5764 SGM_4021
SGM_5764 SGM_6366
SGM_5782 SGM_5749
SGM_5782 SGM_5673
SGM_5786 SGM_1277
SGM_5786 SGM_3242
SGM_5786 SGM_3236
SGM_5786 SGM_1280
SGM_5786 SGM_5230
SGM_5786 SGM_3237
SGM_5786 SGM_1282
SGM_5786 SGM_4290
SGM_5786 SGM_1285
SGM_5786 SGM_5225
SGM_5786 SGM_1276
SGM_5786 SGM_1287
SGM_5786 SGM_1288
SGM_5786 SGM_5226
SGM_5786 SGM_3233
SGM_5786 SGM_5913
SGM_5786 SGM_1281
SGM_5786 SGM_1279
SGM_5786 SGM_1289
SGM_5786 SGM_3241
SGM_5786 SGM_1286
SGM_5786 SGM_6507
SGM_5786 SGM_1278
SGM_5786 SGM_1283
SGM_5786 SGM_1284
SGM_5786 SGM_3238
SGM_5786 SGM_3235
SGM_5786 SGM_3239
SGM_5786 SGM_2370
SGM_5786 SGM_3234
SGM_5790 SGM_1280
SGM_5790 SGM_1277
SGM_5790 SGM_3242
SGM_5790 SGM_3236
SGM_5790 SGM_1282
SGM_5790 SGM_5913
SGM_5790 SGM_3233
SGM_5790 SGM_1286
SGM_5790 SGM_1278
SGM_5790 SGM_1283
SGM_5790 SGM_1284
SGM_5790 SGM_2370
SGM_5790 SGM_3239
SGM_5790 SGM_3234
SGM_5790 SGM_1276
SGM_5790 SGM_1288
SGM_5790 SGM_3237
SGM_5790 SGM_5230
SGM_5790 SGM_4290
SGM_5790 SGM_1281
SGM_5790 SGM_5226
SGM_5790 SGM_1289
SGM_5790 SGM_1279
SGM_5790 SGM_3241
SGM_5790 SGM_6507
SGM_5790 SGM_3235
SGM_5790 SGM_3238
SGM_5790 SGM_1285
SGM_5790 SGM_5225
SGM_5790 SGM_1287
SGM_5791 SGM_3241
SGM_5791 SGM_1279
SGM_5791 SGM_1289
SGM_5791 SGM_4290
SGM_5791 SGM_5230
SGM_5791 SGM_3237
SGM_5791 SGM_1281
SGM_5791 SGM_5226
SGM_5791 SGM_1277
SGM_5791 SGM_3236
SGM_5791 SGM_1280
SGM_5791 SGM_3242
SGM_5791 SGM_1282
SGM_5791 SGM_1278
SGM_5791 SGM_3233
SGM_5791 SGM_5913
SGM_5791 SGM_1284
SGM_5791 SGM_1286
SGM_5791 SGM_1283
SGM_5791 SGM_3239
SGM_5791 SGM_2370
SGM_5791 SGM_3234
SGM_5791 SGM_1288
SGM_5791 SGM_1276
SGM_5791 SGM_6507
SGM_5791 SGM_3235
SGM_5791 SGM_3238
SGM_5791 SGM_1285
SGM_5791 SGM_5225
SGM_5791 SGM_1287
SGM_5797 SGM_4297
SGM_5797 SGM_4298
SGM_5806 SGM_5811
SGM_5807 SGM_5811
SGM_5811 SGM_5806
SGM_5811 SGM_5807
SGM_5813 SGM_3066
SGM_5813 SGM_1013
SGM_5813 SGM_5462
SGM_5813 SGM_2943
SGM_5813 SGM_3289
SGM_5813 SGM_6701
SGM_5813 SGM_3065
SGM_5813 SGM_5814
SGM_5813 SGM_5872
SGM_5813 SGM_1024
SGM_5813 SGM_1519
SGM_5813 SGM_2056
SGM_5813 SGM_1014
SGM_5813 SGM_6239
SGM_5813 SGM_1083
SGM_5813 SGM_3518
SGM_5813 SGM_0536
SGM_5813 SGM_5128
SGM_5814 SGM_5813
SGM_5814 SGM_5872
SGM_5814 SGM_3518
SGM_5814 SGM_6701
SGM_5814 SGM_2943
SGM_5814 SGM_5128
SGM_5824 SGM_5050
SGM_5824 SGM_6637
SGM_5824 SGM_6638
SGM_5824 SGM_3969
SGM_5824 SGM_2019
SGM_5826 SGM_5829
SGM_5826 SGM_5583
SGM_5826 SGM_2142
SGM_5826 SGM_0956
SGM_5829 SGM_4866
SGM_5829 SGM_5758
SGM_5829 SGM_2092
SGM_5829 SGM_5583
SGM_5829 SGM_2142
SGM_5829 SGM_1145
SGM_5829 SGM_5826
SGM_5829 SGM_5962
SGM_5837 SGM_6084
SGM_5837 SGM_1959
SGM_5837 SGM_1306
SGM_5849 SGM_4006
SGM_5849 SGM_5889
SGM_5849 SGM_2764
SGM_5849 SGM_5764
SGM_5849 SGM_3380
SGM_5849 SGM_3476
SGM_5849 SGM_2643
SGM_5849 SGM_0482
SGM_5849 SGM_6432
SGM_5849 SGM_5507
SGM_5849 SGM_6587
SGM_5849 SGM_1299
SGM_5849 SGM_6287
SGM_5849 SGM_6121
SGM_5849 SGM_5974
SGM_5849 SGM_5890
SGM_5849 SGM_3622
SGM_5849 SGM_1576
SGM_5849 SGM_2070
SGM_5849 SGM_0595
SGM_5849 SGM_2086
SGM_5849 SGM_4806
SGM_5849 SGM_1574
SGM_5849 SGM_6831
SGM_5849 SGM_3326
SGM_5849 SGM_2589
SGM_5849 SGM_5064
SGM_5849 SGM_0378
SGM_5849 SGM_2213
SGM_5858 SGM_3670
SGM_5858 SGM_3681
SGM_5859 SGM_3681
SGM_5859 SGM_3670
SGM_5868 SGM_5871
SGM_5871 SGM_6829
SGM_5871 SGM_4994
SGM_5871 SGM_5868
SGM_5871 SGM_6437
SGM_5872 SGM_5813
SGM_5872 SGM_1990
SGM_5872 SGM_0520
SGM_5872 SGM_3465
SGM_5872 SGM_2546
SGM_5872 SGM_2569
SGM_5872 SGM_5814
SGM_5872 SGM_4857
SGM_5872 SGM_1140
SGM_5872 SGM_0170
SGM_5872 SGM_3463
SGM_5889 SGM_5171
SGM_5889 SGM_4574
SGM_5889 SGM_5849
SGM_5889 SGM_1009
SGM_5889 SGM_1866
SGM_5889 SGM_5119
SGM_5889 SGM_1592
SGM_5889 SGM_4059
SGM_5889 SGM_5127
SGM_5889 SGM_0035
SGM_5889 SGM_1038
SGM_5889 SGM_4004
SGM_5889 SGM_6357
SGM_5889 SGM_6366
SGM_5889 SGM_4639
SGM_5889 SGM_6365
SGM_5889 SGM_6045
SGM_5889 SGM_6123
SGM_5889 SGM_5037
SGM_5889 SGM_2895
SGM_5889 SGM_2903
SGM_5889 SGM_4021
SGM_5889 SGM_2774
SGM_5889 SGM_3908
SGM_5890 SGM_6045
SGM_5890 SGM_5119
SGM_5890 SGM_5171
SGM_5890 SGM_1009
SGM_5890 SGM_4574
SGM_5890 SGM_5849
SGM_5890 SGM_1866
SGM_5890 SGM_1592
SGM_5890 SGM_4059
SGM_5890 SGM_0035
SGM_5890 SGM_5127
SGM_5890 SGM_4004
SGM_5890 SGM_6357
SGM_5890 SGM_6366
SGM_5890 SGM_4639
SGM_5890 SGM_6365
SGM_5890 SGM_6123
SGM_5890 SGM_2895
SGM_5890 SGM_2903
SGM_5890 SGM_5037
SGM_5890 SGM_4021
SGM_5890 SGM_2774
SGM_5890 SGM_3908
SGM_5890 SGM_1038
SGM_5901 SGM_4639
SGM_5901 SGM_3908
SGM_5901 SGM_4232
SGM_5901 SGM_1592
SGM_5901 SGM_5119
SGM_5901 SGM_1009
SGM_5913 SGM_3426
SGM_5913 SGM_2366
SGM_5913 SGM_3016
SGM_5913 SGM_3581
SGM_5913 SGM_3017
SGM_5913 SGM_3015
SGM_5913 SGM_0464
SGM_5913 SGM_5791
SGM_5913 SGM_2370
SGM_5913 SGM_3014
SGM_5913 SGM_4334
SGM_5913 SGM_3427
SGM_5913 SGM_3425
SGM_5913 SGM_5786
SGM_5913 SGM_3582
SGM_5913 SGM_5790
SGM_5913 SGM_2691
SGM_5920 SGM_4258
SGM_5920 SGM_3978
SGM_5920 SGM_4678
SGM_5920 SGM_1471
SGM_5920 SGM_0237
SGM_5920 SGM_5647
SGM_5920 SGM_0360
SGM_5920 SGM_5130
SGM_5920 SGM_5948
SGM_5920 SGM_4760
SGM_5920 SGM_1318
SGM_5920 SGM_2933
SGM_5920 SGM_6789
SGM_5948 SGM_2420
SGM_5948 SGM_3051
SGM_5948 SGM_5920
SGM_5948 SGM_1764
SGM_5948 SGM_2441
SGM_5948 SGM_6115
SGM_5948 SGM_4518
SGM_5948 SGM_2860
SGM_5948 SGM_5724
SGM_5960 SGM_0506
SGM_5960 SGM_4146
SGM_5960 SGM_0492
SGM_5960 SGM_5962
SGM_5961 SGM_5962
SGM_5962 SGM_5829
SGM_5962 SGM_5960
SGM_5962 SGM_2952
SGM_5962 SGM_0111
SGM_5962 SGM_5961
SGM_5974 SGM_1866
SGM_5974 SGM_4059
SGM_5974 SGM_6123
SGM_5974 SGM_4021
SGM_5974 SGM_4639
SGM_5974 SGM_0035
SGM_5974 SGM_5119
SGM_5974 SGM_5037
SGM_5974 SGM_5171
SGM_5974 SGM_4574
SGM_5974 SGM_4004
SGM_5974 SGM_6365
SGM_5974 SGM_6366
SGM_5974 SGM_2895
SGM_5974 SGM_3908
SGM_5974 SGM_5849
SGM_5974 SGM_6357
SGM_5974 SGM_2903
SGM_5974 SGM_1592
SGM_5974 SGM_5127
SGM_5974 SGM_6045
SGM_5974 SGM_2774
SGM_5974 SGM_1038
SGM_5974 SGM_1009
SGM_6017 SGM_3058
SGM_6045 SGM_5890
SGM_6045 SGM_1576
SGM_6045 SGM_5974
SGM_6045 SGM_1574
SGM_6045 SGM_6831
SGM_6045 SGM_2589
SGM_6045 SGM_4006
SGM_6045 SGM_5889
SGM_6045 SGM_0378
SGM_6045 SGM_6432
SGM_6045 SGM_6587
SGM_6045 SGM_1299
SGM_6045 SGM_6287
SGM_6045 SGM_6121
SGM_6045 SGM_2070
SGM_6045 SGM_3622
SGM_6045 SGM_0595
SGM_6045 SGM_4806
SGM_6045 SGM_3326
SGM_6045 SGM_5064
SGM_6045 SGM_2213
SGM_6045 SGM_2086
SGM_6045 SGM_2643
SGM_6045 SGM_5507
SGM_6045 SGM_0482
SGM_6045 SGM_2764
SGM_6045 SGM_5764
SGM_6045 SGM_3380
SGM_6045 SGM_3476
SGM_6063 SGM_4955
SGM_6079 SGM_5717
SGM_6084 SGM_5837
SGM_6106 SGM_3058
SGM_6115 SGM_4932
SGM_6115 SGM_5948
SGM_6115 SGM_3051
SGM_6115 SGM_0536
SGM_6115 SGM_5462
SGM_6115 SGM_1764
SGM_6115 SGM_3470
SGM_6115 SGM_2441
SGM_6115 SGM_4518
SGM_6121 SGM_6357
SGM_6121 SGM_2903
SGM_6121 SGM_1592
SGM_6121 SGM_5127
SGM_6121 SGM_6045
SGM_6121 SGM_2774
SGM_6121 SGM_1038
SGM_6121 SGM_1009
SGM_6121 SGM_4059
SGM_6121 SGM_6123
SGM_6121 SGM_4021
SGM_6121 SGM_5171
SGM_6121 SGM_1866
SGM_6121 SGM_0035
SGM_6121 SGM_5119
SGM_6121 SGM_5037
SGM_6121 SGM_4574
SGM_6121 SGM_6365
SGM_6121 SGM_4004
SGM_6121 SGM_6366
SGM_6121 SGM_2895
SGM_6121 SGM_3908
SGM_6121 SGM_5849
SGM_6121 SGM_4639
SGM_6123 SGM_2086
SGM_6123 SGM_5890
SGM_6123 SGM_3622
SGM_6123 SGM_1576
SGM_6123 SGM_2070
SGM_6123 SGM_0595
SGM_6123 SGM_4806
SGM_6123 SGM_5974
SGM_6123 SGM_1574
SGM_6123 SGM_3326
SGM_6123 SGM_6831
SGM_6123 SGM_2589
SGM_6123 SGM_5064
SGM_6123 SGM_0378
SGM_6123 SGM_2213
SGM_6123 SGM_5889
SGM_6123 SGM_6121
SGM_6123 SGM_3380
SGM_6123 SGM_5764
SGM_6123 SGM_2764
SGM_6123 SGM_3476
SGM_6123 SGM_2643
SGM_6123 SGM_0482
SGM_6123 SGM_4006
SGM_6123 SGM_6432
SGM_6123 SGM_5507
SGM_6123 SGM_6587
SGM_6123 SGM_6287
SGM_6123 SGM_1299
SGM_6137 SGM_0046
SGM_6137 SGM_1356
SGM_6137 SGM_5483
SGM_6137 SGM_0759
SGM_6137 SGM_1999
SGM_6147 SGM_5066
SGM_6187 SGM_6214
SGM_6206 SGM_2059
SGM_6206 SGM_0750
SGM_6206 SGM_6808
SGM_6206 SGM_4615
SGM_6207 SGM_6808
SGM_6207 SGM_2059
SGM_6207 SGM_0750
SGM_6207 SGM_4615
SGM_6209 SGM_0107
SGM_6209 SGM_6210
SGM_6210 SGM_6209
SGM_6214 SGM_3142
SGM_6214 SGM_6487
SGM_6214 SGM_4494
SGM_6214 SGM_6187
SGM_6227 SGM_1899
SGM_6239 SGM_2056
SGM_6239 SGM_5813
SGM_6239 SGM_1519
SGM_6278 SGM_1988
SGM_6278 SGM_1990
SGM_6278 SGM_0520
SGM_6278 SGM_0412
SGM_6278 SGM_2063
SGM_6284 SGM_0740
SGM_6284 SGM_3134
SGM_6287 SGM_2903
SGM_6287 SGM_5037
SGM_6287 SGM_6357
SGM_6287 SGM_1866
SGM_6287 SGM_0035
SGM_6287 SGM_5119
SGM_6287 SGM_3908
SGM_6287 SGM_5849
SGM_6287 SGM_5171
SGM_6287 SGM_4574
SGM_6287 SGM_5127
SGM_6287 SGM_1592
SGM_6287 SGM_6045
SGM_6287 SGM_2774
SGM_6287 SGM_1038
SGM_6287 SGM_1009
SGM_6287 SGM_4059
SGM_6287 SGM_6123
SGM_6287 SGM_4021
SGM_6287 SGM_4639
SGM_6287 SGM_6365
SGM_6287 SGM_4004
SGM_6287 SGM_6366
SGM_6287 SGM_2895
SGM_6322 SGM_3670
SGM_6322 SGM_4164
SGM_6322 SGM_0124
SGM_6322 SGM_3154
SGM_6322 SGM_3060
SGM_6327 SGM_6329
SGM_6327 SGM_0296
SGM_6327 SGM_6328
SGM_6328 SGM_6327
SGM_6329 SGM_6327
SGM_6337 SGM_0351
SGM_6337 SGM_4903
SGM_6353 SGM_3332
SGM_6353 SGM_5513
SGM_6353 SGM_5583
SGM_6353 SGM_2142
SGM_6353 SGM_4148
SGM_6353 SGM_6733
SGM_6354 SGM_3111
SGM_6354 SGM_3792
SGM_6354 SGM_1346
SGM_6354 SGM_3782
SGM_6354 SGM_3113
SGM_6357 SGM_1574
SGM_6357 SGM_5507
SGM_6357 SGM_6432
SGM_6357 SGM_6587
SGM_6357 SGM_4806
SGM_6357 SGM_5890
SGM_6357 SGM_3622
SGM_6357 SGM_2070
SGM_6357 SGM_1576
SGM_6357 SGM_0595
SGM_6357 SGM_5974
SGM_6357 SGM_3326
SGM_6357 SGM_6831
SGM_6357 SGM_2589
SGM_6357 SGM_5064
SGM_6357 SGM_0378
SGM_6357 SGM_2213
SGM_6357 SGM_2086
SGM_6357 SGM_5889
SGM_6357 SGM_2764
SGM_6357 SGM_5764
SGM_6357 SGM_3380
SGM_6357 SGM_2643
SGM_6357 SGM_3476
SGM_6357 SGM_1299
SGM_6357 SGM_6287
SGM_6357 SGM_0482
SGM_6357 SGM_4006
SGM_6357 SGM_6121
SGM_6359 SGM_3426
SGM_6359 SGM_3014
SGM_6359 SGM_4334
SGM_6359 SGM_3017
SGM_6359 SGM_1872
SGM_6359 SGM_4526
SGM_6359 SGM_3425
SGM_6359 SGM_3427
SGM_6359 SGM_3015
SGM_6359 SGM_4333
SGM_6359 SGM_3016
SGM_6365 SGM_1574
SGM_6365 SGM_0595
SGM_6365 SGM_4006
SGM_6365 SGM_2643
SGM_6365 SGM_6831
SGM_6365 SGM_1299
SGM_6365 SGM_3326
SGM_6365 SGM_2589
SGM_6365 SGM_5890
SGM_6365 SGM_6287
SGM_6365 SGM_0482
SGM_6365 SGM_2086
SGM_6365 SGM_6121
SGM_6365 SGM_6587
SGM_6365 SGM_5764
SGM_6365 SGM_5507
SGM_6365 SGM_3380
SGM_6365 SGM_3476
SGM_6365 SGM_5064
SGM_6365 SGM_1576
SGM_6365 SGM_3622
SGM_6365 SGM_0378
SGM_6365 SGM_2213
SGM_6365 SGM_5889
SGM_6365 SGM_5974
SGM_6365 SGM_2764
SGM_6365 SGM_6432
SGM_6365 SGM_4806
SGM_6365 SGM_2070
SGM_6366 SGM_1576
SGM_6366 SGM_2213
SGM_6366 SGM_2643
SGM_6366 SGM_3476
SGM_6366 SGM_6831
SGM_6366 SGM_2070
SGM_6366 SGM_2086
SGM_6366 SGM_3326
SGM_6366 SGM_0595
SGM_6366 SGM_1299
SGM_6366 SGM_2589
SGM_6366 SGM_5889
SGM_6366 SGM_5974
SGM_6366 SGM_5890
SGM_6366 SGM_6287
SGM_6366 SGM_2764
SGM_6366 SGM_6432
SGM_6366 SGM_4806
SGM_6366 SGM_0482
SGM_6366 SGM_1574
SGM_6366 SGM_4006
SGM_6366 SGM_5507
SGM_6366 SGM_6121
SGM_6366 SGM_3380
SGM_6366 SGM_5064
SGM_6366 SGM_5764
SGM_6366 SGM_6587
SGM_6366 SGM_3622
SGM_6366 SGM_0378
SGM_6371 SGM_2402
SGM_6371 SGM_5588
SGM_6371 SGM_3784
SGM_6377 SGM_2092
SGM_6377 SGM_0280
SGM_6393 SGM_2063
SGM_6393 SGM_1990
SGM_6393 SGM_1988
SGM_6393 SGM_0520
SGM_6393 SGM_0412
SGM_6400 SGM_5066
SGM_6403 SGM_3275
SGM_6403 SGM_0949
SGM_6403 SGM_3465
SGM_6403 SGM_2546
SGM_6403 SGM_6502
SGM_6403 SGM_2569
SGM_6403 SGM_4468
SGM_6403 SGM_2729
SGM_6403 SGM_0795
SGM_6403 SGM_3365
SGM_6403 SGM_4857
SGM_6403 SGM_3470
SGM_6403 SGM_6475
SGM_6403 SGM_1140
SGM_6403 SGM_0170
SGM_6403 SGM_3463
SGM_6403 SGM_4232
SGM_6406 SGM_1794
SGM_6406 SGM_0535
SGM_6408 SGM_2146
SGM_6408 SGM_6409
SGM_6408 SGM_5578
SGM_6408 SGM_5105
SGM_6409 SGM_6408
SGM_6409 SGM_0471
SGM_6432 SGM_5849
SGM_6432 SGM_6357
SGM_6432 SGM_2903
SGM_6432 SGM_6045
SGM_6432 SGM_5127
SGM_6432 SGM_2774
SGM_6432 SGM_1038
SGM_6432 SGM_4059
SGM_6432 SGM_6123
SGM_6432 SGM_4021
SGM_6432 SGM_1866
SGM_6432 SGM_0035
SGM_6432 SGM_5037
SGM_6432 SGM_5171
SGM_6432 SGM_4574
SGM_6432 SGM_4004
SGM_6432 SGM_6365
SGM_6432 SGM_6366
SGM_6432 SGM_2895
SGM_6435 SGM_5397
SGM_6437 SGM_5871
SGM_6442 SGM_3046
SGM_6442 SGM_2181
SGM_6442 SGM_3355
SGM_6442 SGM_2187
SGM_6442 SGM_2186
SGM_6442 SGM_5159
SGM_6442 SGM_3354
SGM_6442 SGM_2242
SGM_6445 SGM_5066
SGM_6459 SGM_0448
SGM_6459 SGM_0450
SGM_6459 SGM_3993
SGM_6459 SGM_0449
SGM_6459 SGM_5033
SGM_6460 SGM_0448
SGM_6460 SGM_0450
SGM_6460 SGM_3993
SGM_6460 SGM_5033
SGM_6460 SGM_0449
SGM_6461 SGM_0448
SGM_6461 SGM_3993
SGM_6461 SGM_0450
SGM_6461 SGM_0449
SGM_6461 SGM_5033
SGM_6462 SGM_0450
SGM_6462 SGM_3993
SGM_6462 SGM_0448
SGM_6462 SGM_0449
SGM_6462 SGM_5033
SGM_6471 SGM_3993
SGM_6471 SGM_0450
SGM_6471 SGM_0448
SGM_6471 SGM_5033
SGM_6471 SGM_0449
SGM_6472 SGM_0449
SGM_6472 SGM_0448
SGM_6472 SGM_0450
SGM_6472 SGM_3993
SGM_6472 SGM_5033
SGM_6473 SGM_5033
SGM_6473 SGM_0448
SGM_6473 SGM_0450
SGM_6473 SGM_3993
SGM_6473 SGM_0449
SGM_6474 SGM_0448
SGM_6474 SGM_0450
SGM_6474 SGM_3993
SGM_6474 SGM_0449
SGM_6474 SGM_5033
SGM_6475 SGM_1888
SGM_6475 SGM_0947
SGM_6475 SGM_4512
SGM_6475 SGM_0794
SGM_6475 SGM_4921
SGM_6475 SGM_1868
SGM_6475 SGM_1171
SGM_6475 SGM_4271
SGM_6475 SGM_0294
SGM_6475 SGM_5545
SGM_6475 SGM_1993
SGM_6475 SGM_3353
SGM_6475 SGM_1141
SGM_6475 SGM_0948
SGM_6475 SGM_4024
SGM_6475 SGM_6403
SGM_6475 SGM_3927
SGM_6475 SGM_2277
SGM_6475 SGM_1008
SGM_6487 SGM_6214
