Cseg_0007 Cseg_2256
Cseg_1898 Cseg_1462
Cseg_1898 Cseg_0565
Cseg_1898 Cseg_1345
Cseg_1898 Cseg_1300
Cseg_1899 Cseg_1551
Cseg_1899 Cseg_2015
Cseg_1899 Cseg_0977
Cseg_1900 Cseg_1837
Cseg_1905 Cseg_1282
Cseg_1905 Cseg_2288
Cseg_1905 Cseg_1906
Cseg_1905 Cseg_0274
Cseg_1905 Cseg_1283
Cseg_1905 Cseg_0330
Cseg_1905 Cseg_2889
Cseg_1905 Cseg_1810
Cseg_1905 Cseg_0217
Cseg_1905 Cseg_0855
Cseg_1905 Cseg_1459
Cseg_1905 Cseg_2468
Cseg_1905 Cseg_4112
Cseg_1905 Cseg_1907
Cseg_1905 Cseg_1683
Cseg_1905 Cseg_3433
Cseg_1905 Cseg_1258
Cseg_1905 Cseg_4160
Cseg_1905 Cseg_4124
Cseg_1906 Cseg_2889
Cseg_1906 Cseg_2036
Cseg_1906 Cseg_3428
Cseg_1906 Cseg_1905
Cseg_1906 Cseg_1797
Cseg_1906 Cseg_1459
Cseg_1906 Cseg_3310
Cseg_1906 Cseg_4112
Cseg_1906 Cseg_2468
Cseg_1906 Cseg_2675
Cseg_1906 Cseg_1907
Cseg_1906 Cseg_1248
Cseg_1906 Cseg_1793
Cseg_1906 Cseg_3549
Cseg_1906 Cseg_2152
Cseg_1906 Cseg_1246
Cseg_1906 Cseg_2109
Cseg_1907 Cseg_4160
Cseg_1907 Cseg_2288
Cseg_1907 Cseg_1246
Cseg_1907 Cseg_1906
Cseg_1907 Cseg_0274
Cseg_1907 Cseg_1282
Cseg_1907 Cseg_1283
Cseg_1907 Cseg_1905
Cseg_1907 Cseg_0217
Cseg_1907 Cseg_1459
Cseg_1907 Cseg_1810
Cseg_1907 Cseg_2889
Cseg_1907 Cseg_1258
Cseg_1907 Cseg_3549
Cseg_1907 Cseg_2468
Cseg_1907 Cseg_4112
Cseg_1907 Cseg_1050
Cseg_1907 Cseg_3433
Cseg_1911 Cseg_2914
Cseg_1912 Cseg_4129
Cseg_1914 Cseg_0771
Cseg_1914 Cseg_0532
Cseg_1914 Cseg_1462
Cseg_1914 Cseg_4264
Cseg_1914 Cseg_2529
Cseg_1914 Cseg_0226
Cseg_1914 Cseg_2930
Cseg_1914 Cseg_4132
Cseg_1914 Cseg_3946
Cseg_1914 Cseg_2255
Cseg_1914 Cseg_3945
Cseg_1914 Cseg_2350
Cseg_1914 Cseg_3584
Cseg_1914 Cseg_3807
Cseg_1914 Cseg_0393
Cseg_1914 Cseg_1969
Cseg_1914 Cseg_2174
Cseg_1914 Cseg_0392
Cseg_1914 Cseg_2349
Cseg_1914 Cseg_4131
Cseg_1914 Cseg_4066
Cseg_1914 Cseg_3804
Cseg_1914 Cseg_0143
Cseg_1914 Cseg_3107
Cseg_1914 Cseg_3806
Cseg_1914 Cseg_0849
Cseg_1914 Cseg_0389
Cseg_1914 Cseg_3393
Cseg_1914 Cseg_3668
Cseg_1914 Cseg_3486
Cseg_1914 Cseg_2173
Cseg_1914 Cseg_0074
Cseg_1914 Cseg_0072
Cseg_1914 Cseg_2193
Cseg_1921 Cseg_1922
Cseg_1921 Cseg_1923
Cseg_1922 Cseg_1921
Cseg_1922 Cseg_1923
Cseg_1923 Cseg_1922
Cseg_1923 Cseg_1921
Cseg_1949 Cseg_1767
Cseg_1949 Cseg_1968
Cseg_1949 Cseg_3958
Cseg_1949 Cseg_1462
Cseg_1949 Cseg_1380
Cseg_1949 Cseg_1321
Cseg_1949 Cseg_0371
Cseg_1949 Cseg_1322
Cseg_1949 Cseg_1074
Cseg_1949 Cseg_2739
Cseg_1949 Cseg_0131
Cseg_1949 Cseg_3088
Cseg_1949 Cseg_3959
Cseg_1949 Cseg_1967
Cseg_1951 Cseg_0327
Cseg_1951 Cseg_4157
Cseg_1951 Cseg_0130
Cseg_1957 Cseg_0202
Cseg_1961 Cseg_0741
Cseg_1961 Cseg_2653
Cseg_1961 Cseg_2277
Cseg_1961 Cseg_1515
Cseg_1961 Cseg_0742
Cseg_1964 Cseg_3668
Cseg_1964 Cseg_2820
Cseg_1964 Cseg_3655
Cseg_1964 Cseg_1289
Cseg_1964 Cseg_1728
Cseg_1964 Cseg_3689
Cseg_1964 Cseg_0074
Cseg_1964 Cseg_3822
Cseg_1964 Cseg_0075
Cseg_1964 Cseg_1723
Cseg_1964 Cseg_1597
Cseg_1964 Cseg_3677
Cseg_1964 Cseg_2028
Cseg_1964 Cseg_1650
Cseg_1964 Cseg_1238
Cseg_1964 Cseg_1261
Cseg_1964 Cseg_1598
Cseg_1964 Cseg_2142
Cseg_1964 Cseg_2817
Cseg_1964 Cseg_3107
Cseg_1964 Cseg_2823
Cseg_1964 Cseg_0771
Cseg_1964 Cseg_3758
Cseg_1964 Cseg_1382
Cseg_1964 Cseg_1384
Cseg_1964 Cseg_0299
Cseg_1964 Cseg_1260
Cseg_1965 Cseg_0668
Cseg_1965 Cseg_3932
Cseg_1965 Cseg_4100
Cseg_1965 Cseg_1380
Cseg_1965 Cseg_2254
Cseg_1965 Cseg_2912
Cseg_1965 Cseg_4106
Cseg_1965 Cseg_1651
Cseg_1965 Cseg_1873
Cseg_1965 Cseg_1359
Cseg_1965 Cseg_1373
Cseg_1965 Cseg_1555
Cseg_1967 Cseg_1555
Cseg_1967 Cseg_0668
Cseg_1967 Cseg_3958
Cseg_1967 Cseg_1462
Cseg_1967 Cseg_1968
Cseg_1967 Cseg_1767
Cseg_1967 Cseg_1074
Cseg_1967 Cseg_4106
Cseg_1967 Cseg_1380
Cseg_1967 Cseg_1321
Cseg_1967 Cseg_0371
Cseg_1967 Cseg_1322
Cseg_1967 Cseg_1373
Cseg_1967 Cseg_1969
Cseg_1967 Cseg_3932
Cseg_1967 Cseg_0131
Cseg_1967 Cseg_4100
Cseg_1967 Cseg_3088
Cseg_1967 Cseg_4066
Cseg_1967 Cseg_1971
Cseg_1967 Cseg_1873
Cseg_1967 Cseg_1949
Cseg_1967 Cseg_3801
Cseg_1967 Cseg_3959
Cseg_1967 Cseg_2739
Cseg_1968 Cseg_3959
Cseg_1968 Cseg_2739
Cseg_1968 Cseg_3801
Cseg_1968 Cseg_1971
Cseg_1968 Cseg_1873
Cseg_1968 Cseg_1967
Cseg_1968 Cseg_1949
Cseg_1968 Cseg_0668
Cseg_1968 Cseg_1462
Cseg_1968 Cseg_3958
Cseg_1968 Cseg_1767
Cseg_1968 Cseg_1380
Cseg_1968 Cseg_4106
Cseg_1968 Cseg_1321
Cseg_1968 Cseg_1322
Cseg_1968 Cseg_1969
Cseg_1968 Cseg_0371
Cseg_1968 Cseg_1373
Cseg_1968 Cseg_1555
Cseg_1968 Cseg_1074
Cseg_1968 Cseg_4066
Cseg_1968 Cseg_3932
Cseg_1968 Cseg_0131
Cseg_1968 Cseg_4100
Cseg_1968 Cseg_3088
Cseg_1969 Cseg_3806
Cseg_1969 Cseg_0532
Cseg_1969 Cseg_2529
Cseg_1969 Cseg_1462
Cseg_1969 Cseg_1968
Cseg_1969 Cseg_4264
Cseg_1969 Cseg_0226
Cseg_1969 Cseg_4132
Cseg_1969 Cseg_2930
Cseg_1969 Cseg_3168
Cseg_1969 Cseg_2255
Cseg_1969 Cseg_3167
Cseg_1969 Cseg_1669
Cseg_1969 Cseg_3584
Cseg_1969 Cseg_3807
Cseg_1969 Cseg_2174
Cseg_1969 Cseg_0392
Cseg_1969 Cseg_4131
Cseg_1969 Cseg_4066
Cseg_1969 Cseg_0143
Cseg_1969 Cseg_3801
Cseg_1969 Cseg_0849
Cseg_1969 Cseg_1971
Cseg_1969 Cseg_1967
Cseg_1969 Cseg_0389
Cseg_1969 Cseg_1914
Cseg_1969 Cseg_3486
Cseg_1969 Cseg_3393
Cseg_1969 Cseg_0072
Cseg_1969 Cseg_2173
Cseg_1969 Cseg_2193
Cseg_1970 Cseg_1457
Cseg_1970 Cseg_0930
Cseg_1970 Cseg_0411
Cseg_1970 Cseg_3884
Cseg_1970 Cseg_2035
Cseg_1970 Cseg_3654
Cseg_1970 Cseg_0317
Cseg_1970 Cseg_1225
Cseg_1970 Cseg_1253
Cseg_1970 Cseg_4128
Cseg_1970 Cseg_3248
Cseg_1970 Cseg_1458
Cseg_1970 Cseg_4017
Cseg_1971 Cseg_3806
Cseg_1971 Cseg_0816
Cseg_1971 Cseg_4091
Cseg_1971 Cseg_3801
Cseg_1971 Cseg_1657
Cseg_1971 Cseg_0336
Cseg_1971 Cseg_1967
Cseg_1971 Cseg_0823
Cseg_1971 Cseg_1968
Cseg_1971 Cseg_0338
Cseg_1971 Cseg_3881
Cseg_1971 Cseg_2257
Cseg_1971 Cseg_4092
Cseg_1971 Cseg_0084
Cseg_1971 Cseg_3805
Cseg_1971 Cseg_0335
Cseg_1971 Cseg_0337
Cseg_1971 Cseg_3807
Cseg_1971 Cseg_1969
Cseg_1971 Cseg_1184
Cseg_1971 Cseg_3804
Cseg_1974 Cseg_2904
Cseg_1974 Cseg_1061
Cseg_1974 Cseg_3350
Cseg_1974 Cseg_3204
Cseg_1975 Cseg_2827
Cseg_1975 Cseg_4169
Cseg_1975 Cseg_4168
Cseg_1975 Cseg_2633
Cseg_1975 Cseg_2301
Cseg_1975 Cseg_0318
Cseg_1979 Cseg_2204
Cseg_1979 Cseg_1632
Cseg_1979 Cseg_0902
Cseg_1981 Cseg_1982
Cseg_1981 Cseg_2256
Cseg_1982 Cseg_1981
Cseg_1983 Cseg_1984
Cseg_1984 Cseg_1983
Cseg_1985 Cseg_1155
Cseg_1985 Cseg_1130
Cseg_1985 Cseg_3763
Cseg_1985 Cseg_1146
Cseg_1985 Cseg_1156
Cseg_1985 Cseg_1459
Cseg_1985 Cseg_2875
Cseg_1985 Cseg_2315
Cseg_1985 Cseg_3185
Cseg_1991 Cseg_3661
Cseg_1991 Cseg_1997
Cseg_1991 Cseg_1584
Cseg_1991 Cseg_2000
Cseg_1991 Cseg_1993
Cseg_1993 Cseg_1655
Cseg_1993 Cseg_1997
Cseg_1993 Cseg_1991
Cseg_1993 Cseg_3661
Cseg_1993 Cseg_1998
Cseg_1993 Cseg_1584
Cseg_1994 Cseg_2689
Cseg_1994 Cseg_1995
Cseg_1994 Cseg_1996
Cseg_1994 Cseg_2688
Cseg_1994 Cseg_2690
Cseg_1995 Cseg_2689
Cseg_1995 Cseg_1996
Cseg_1995 Cseg_2690
Cseg_1995 Cseg_1994
Cseg_1995 Cseg_2688
Cseg_1996 Cseg_2689
Cseg_1996 Cseg_1995
Cseg_1996 Cseg_2688
Cseg_1996 Cseg_2690
Cseg_1996 Cseg_1994
Cseg_1997 Cseg_3661
Cseg_1997 Cseg_1993
Cseg_1997 Cseg_1991
Cseg_1997 Cseg_1584
Cseg_1997 Cseg_1655
Cseg_1997 Cseg_1998
Cseg_1998 Cseg_3661
Cseg_1998 Cseg_1584
Cseg_1998 Cseg_1997
Cseg_1998 Cseg_1993
Cseg_1999 Cseg_2000
Cseg_1999 Cseg_1596
Cseg_2000 Cseg_3661
Cseg_2000 Cseg_1991
Cseg_2000 Cseg_1584
Cseg_2000 Cseg_1596
Cseg_2000 Cseg_1999
Cseg_2004 Cseg_3476
Cseg_2004 Cseg_3290
Cseg_2004 Cseg_1824
Cseg_2004 Cseg_2939
Cseg_2004 Cseg_2049
Cseg_2012 Cseg_1462
Cseg_2012 Cseg_2325
Cseg_2012 Cseg_1345
Cseg_2012 Cseg_0565
Cseg_2012 Cseg_1300
Cseg_2012 Cseg_3449
Cseg_2015 Cseg_1899
Cseg_2015 Cseg_1551
Cseg_2015 Cseg_0977
Cseg_2022 Cseg_2027
Cseg_2022 Cseg_2031
Cseg_2022 Cseg_2026
Cseg_2022 Cseg_2036
Cseg_2026 Cseg_2031
Cseg_2026 Cseg_2036
Cseg_2026 Cseg_2027
Cseg_2026 Cseg_2022
Cseg_2027 Cseg_2031
Cseg_2027 Cseg_2026
Cseg_2027 Cseg_2022
Cseg_2027 Cseg_2036
Cseg_2028 Cseg_0375
Cseg_2028 Cseg_3353
Cseg_2028 Cseg_2142
Cseg_2028 Cseg_2345
Cseg_2028 Cseg_3348
Cseg_2028 Cseg_1964
Cseg_2028 Cseg_1117
Cseg_2028 Cseg_3787
Cseg_2028 Cseg_3073
Cseg_2028 Cseg_2819
Cseg_2028 Cseg_1652
Cseg_2028 Cseg_4266
Cseg_2028 Cseg_3645
Cseg_2031 Cseg_2022
Cseg_2031 Cseg_2036
Cseg_2031 Cseg_2027
Cseg_2031 Cseg_2026
Cseg_2035 Cseg_2951
Cseg_2035 Cseg_1970
Cseg_2035 Cseg_0411
Cseg_2035 Cseg_4017
Cseg_2036 Cseg_1730
Cseg_2036 Cseg_1460
Cseg_2036 Cseg_1246
Cseg_2036 Cseg_1906
Cseg_2036 Cseg_2027
Cseg_2036 Cseg_1797
Cseg_2036 Cseg_2022
Cseg_2036 Cseg_3310
Cseg_2036 Cseg_2026
Cseg_2036 Cseg_2931
Cseg_2036 Cseg_1793
Cseg_2036 Cseg_1248
Cseg_2036 Cseg_2037
Cseg_2036 Cseg_2031
Cseg_2036 Cseg_1792
Cseg_2036 Cseg_3549
Cseg_2037 Cseg_2036
Cseg_2049 Cseg_3476
Cseg_2049 Cseg_2442
Cseg_2049 Cseg_2004
Cseg_2049 Cseg_1284
Cseg_2049 Cseg_3736
Cseg_2049 Cseg_3479
Cseg_2049 Cseg_3542
Cseg_2049 Cseg_2441
Cseg_2049 Cseg_1234
Cseg_2055 Cseg_1244
Cseg_2055 Cseg_0047
Cseg_2055 Cseg_0064
Cseg_2055 Cseg_4225
Cseg_2056 Cseg_3166
Cseg_2056 Cseg_2059
Cseg_2056 Cseg_3484
Cseg_2056 Cseg_2063
Cseg_2056 Cseg_2058
Cseg_2056 Cseg_3038
Cseg_2056 Cseg_2064
Cseg_2056 Cseg_2062
Cseg_2056 Cseg_2057
Cseg_2057 Cseg_2633
Cseg_2057 Cseg_0816
Cseg_2057 Cseg_0823
Cseg_2057 Cseg_0318
Cseg_2057 Cseg_0084
Cseg_2057 Cseg_2056
Cseg_2057 Cseg_3166
Cseg_2057 Cseg_2257
Cseg_2057 Cseg_2059
Cseg_2057 Cseg_3484
Cseg_2057 Cseg_2058
Cseg_2057 Cseg_3038
Cseg_2058 Cseg_2056
Cseg_2058 Cseg_2633
Cseg_2058 Cseg_2257
Cseg_2058 Cseg_3166
Cseg_2058 Cseg_2059
Cseg_2058 Cseg_0816
Cseg_2058 Cseg_0084
Cseg_2058 Cseg_3484
Cseg_2058 Cseg_0318
Cseg_2058 Cseg_0823
Cseg_2058 Cseg_2057
Cseg_2058 Cseg_3038
Cseg_2059 Cseg_2056
Cseg_2059 Cseg_3484
Cseg_2059 Cseg_3166
Cseg_2059 Cseg_2058
Cseg_2059 Cseg_2057
Cseg_2059 Cseg_3038
Cseg_2062 Cseg_2064
Cseg_2062 Cseg_2056
Cseg_2062 Cseg_2063
Cseg_2063 Cseg_2056
Cseg_2063 Cseg_2064
Cseg_2063 Cseg_2062
Cseg_2064 Cseg_2063
Cseg_2064 Cseg_2062
Cseg_2064 Cseg_2056
Cseg_2078 Cseg_1730
Cseg_2078 Cseg_1789
Cseg_2078 Cseg_2080
Cseg_2078 Cseg_1893
Cseg_2078 Cseg_2079
Cseg_2078 Cseg_2081
Cseg_2079 Cseg_2078
Cseg_2079 Cseg_2080
Cseg_2080 Cseg_2078
Cseg_2080 Cseg_0013
Cseg_2080 Cseg_2079
Cseg_2081 Cseg_1789
Cseg_2081 Cseg_2921
Cseg_2081 Cseg_2078
Cseg_2081 Cseg_1893
Cseg_2081 Cseg_1730
Cseg_2082 Cseg_2215
Cseg_2082 Cseg_0776
Cseg_2082 Cseg_1431
Cseg_2085 Cseg_1431
Cseg_2085 Cseg_1222
Cseg_2085 Cseg_3892
Cseg_2085 Cseg_2298
Cseg_2085 Cseg_2587
Cseg_2085 Cseg_2866
Cseg_2085 Cseg_1512
Cseg_2086 Cseg_2087
Cseg_2086 Cseg_2215
Cseg_2086 Cseg_2866
Cseg_2086 Cseg_1076
Cseg_2086 Cseg_1077
Cseg_2086 Cseg_1079
Cseg_2086 Cseg_2088
Cseg_2087 Cseg_1077
Cseg_2087 Cseg_2215
Cseg_2087 Cseg_2088
Cseg_2087 Cseg_1079
Cseg_2087 Cseg_2866
Cseg_2087 Cseg_2086
Cseg_2087 Cseg_1076
Cseg_2088 Cseg_2215
Cseg_2088 Cseg_2087
Cseg_2088 Cseg_2086
Cseg_2088 Cseg_1076
Cseg_2088 Cseg_1077
Cseg_2088 Cseg_1079
Cseg_2088 Cseg_2866
Cseg_2109 Cseg_1544
Cseg_2109 Cseg_2612
Cseg_2109 Cseg_3870
Cseg_2109 Cseg_2675
Cseg_2109 Cseg_1543
Cseg_2109 Cseg_2611
Cseg_2109 Cseg_1906
Cseg_2109 Cseg_2610
Cseg_2109 Cseg_3428
Cseg_2117 Cseg_2118
Cseg_2117 Cseg_2216
Cseg_2117 Cseg_2217
Cseg_2118 Cseg_2217
Cseg_2118 Cseg_2117
Cseg_2118 Cseg_2216
Cseg_2122 Cseg_4237
Cseg_2122 Cseg_2277
Cseg_2122 Cseg_1380
Cseg_2122 Cseg_4220
Cseg_2122 Cseg_1420
Cseg_2122 Cseg_2490
Cseg_2122 Cseg_2214
Cseg_2122 Cseg_0223
Cseg_2122 Cseg_2966
Cseg_2122 Cseg_3890
Cseg_2122 Cseg_2287
Cseg_2122 Cseg_2888
Cseg_2123 Cseg_3903
Cseg_2123 Cseg_3897
Cseg_2123 Cseg_1431
Cseg_2123 Cseg_4162
Cseg_2123 Cseg_2277
Cseg_2123 Cseg_2178
Cseg_2123 Cseg_3036
Cseg_2127 Cseg_0047
Cseg_2127 Cseg_2152
Cseg_2130 Cseg_2141
Cseg_2130 Cseg_3672
Cseg_2130 Cseg_2796
Cseg_2140 Cseg_4066
Cseg_2140 Cseg_0759
Cseg_2140 Cseg_0264
Cseg_2140 Cseg_2255
Cseg_2140 Cseg_0849
Cseg_2140 Cseg_0866
Cseg_2141 Cseg_0294
Cseg_2141 Cseg_2130
Cseg_2141 Cseg_3672
Cseg_2141 Cseg_2796
Cseg_2142 Cseg_0075
Cseg_2142 Cseg_1723
Cseg_2142 Cseg_1238
Cseg_2142 Cseg_1598
Cseg_2142 Cseg_3107
Cseg_2142 Cseg_2823
Cseg_2142 Cseg_3689
Cseg_2142 Cseg_1289
Cseg_2142 Cseg_3655
Cseg_2142 Cseg_1728
Cseg_2142 Cseg_0074
Cseg_2142 Cseg_1261
Cseg_2142 Cseg_0771
Cseg_2142 Cseg_3787
Cseg_2142 Cseg_1382
Cseg_2142 Cseg_1384
Cseg_2142 Cseg_1260
Cseg_2142 Cseg_0299
Cseg_2142 Cseg_4266
Cseg_2142 Cseg_1964
Cseg_2142 Cseg_2028
Cseg_2142 Cseg_1597
Cseg_2142 Cseg_1652
Cseg_2142 Cseg_1650
Cseg_2142 Cseg_3822
Cseg_2148 Cseg_0920
Cseg_2148 Cseg_1485
Cseg_2148 Cseg_3474
Cseg_2152 Cseg_2127
Cseg_2152 Cseg_1906
Cseg_2155 Cseg_4089
Cseg_2165 Cseg_1140
Cseg_2165 Cseg_0646
Cseg_2165 Cseg_0199
Cseg_2165 Cseg_3941
Cseg_2166 Cseg_1422
Cseg_2166 Cseg_3739
Cseg_2170 Cseg_1362
Cseg_2170 Cseg_3108
Cseg_2172 Cseg_3499
Cseg_2172 Cseg_4222
Cseg_2173 Cseg_1969
Cseg_2173 Cseg_0392
Cseg_2173 Cseg_2174
Cseg_2173 Cseg_4066
Cseg_2173 Cseg_4131
Cseg_2173 Cseg_0143
Cseg_2173 Cseg_3806
Cseg_2173 Cseg_0849
Cseg_2173 Cseg_0389
Cseg_2173 Cseg_1914
Cseg_2173 Cseg_3393
Cseg_2173 Cseg_3486
Cseg_2173 Cseg_1462
Cseg_2173 Cseg_0226
Cseg_2173 Cseg_4264
Cseg_2173 Cseg_2529
Cseg_2173 Cseg_2930
Cseg_2173 Cseg_4132
Cseg_2173 Cseg_2255
Cseg_2173 Cseg_1669
Cseg_2173 Cseg_3584
Cseg_2173 Cseg_0072
Cseg_2173 Cseg_2193
Cseg_2173 Cseg_2304
Cseg_2173 Cseg_3807
Cseg_2174 Cseg_1462
Cseg_2174 Cseg_3393
Cseg_2174 Cseg_0143
Cseg_2174 Cseg_4264
Cseg_2174 Cseg_2529
Cseg_2174 Cseg_0226
Cseg_2174 Cseg_4132
Cseg_2174 Cseg_2930
Cseg_2174 Cseg_2255
Cseg_2174 Cseg_1969
Cseg_2174 Cseg_1669
Cseg_2174 Cseg_3584
Cseg_2174 Cseg_3807
Cseg_2174 Cseg_0392
Cseg_2174 Cseg_4131
Cseg_2174 Cseg_4066
Cseg_2174 Cseg_3806
Cseg_2174 Cseg_0849
Cseg_2174 Cseg_0389
Cseg_2174 Cseg_1914
Cseg_2174 Cseg_3486
Cseg_2174 Cseg_0072
Cseg_2174 Cseg_2173
Cseg_2174 Cseg_2193
Cseg_2174 Cseg_2304
Cseg_2178 Cseg_3897
Cseg_2178 Cseg_0037
Cseg_2178 Cseg_1512
Cseg_2178 Cseg_3903
Cseg_2178 Cseg_4076
Cseg_2178 Cseg_2123
Cseg_2178 Cseg_1380
Cseg_2178 Cseg_2277
Cseg_2178 Cseg_2298
Cseg_2178 Cseg_3036
Cseg_2181 Cseg_4106
Cseg_2181 Cseg_3019
Cseg_2181 Cseg_3932
Cseg_2181 Cseg_1555
Cseg_2181 Cseg_2582
Cseg_2181 Cseg_4100
Cseg_2181 Cseg_0668
Cseg_2181 Cseg_1373
Cseg_2181 Cseg_3490
Cseg_2181 Cseg_1873
Cseg_2181 Cseg_0670
Cseg_2183 Cseg_0804
Cseg_2183 Cseg_2185
Cseg_2183 Cseg_2186
Cseg_2183 Cseg_3450
Cseg_2185 Cseg_2186
Cseg_2185 Cseg_3450
Cseg_2185 Cseg_2183
Cseg_2185 Cseg_0804
Cseg_2186 Cseg_3450
Cseg_2186 Cseg_2183
Cseg_2186 Cseg_2185
Cseg_2186 Cseg_0140
Cseg_2187 Cseg_0141
Cseg_2187 Cseg_0142
Cseg_2187 Cseg_0140
Cseg_2192 Cseg_4091
Cseg_2192 Cseg_2257
Cseg_2192 Cseg_3881
Cseg_2192 Cseg_0084
Cseg_2192 Cseg_0816
Cseg_2192 Cseg_0823
Cseg_2192 Cseg_4092
Cseg_2193 Cseg_2529
Cseg_2193 Cseg_4147
Cseg_2193 Cseg_0532
Cseg_2193 Cseg_0226
Cseg_2193 Cseg_2862
Cseg_2193 Cseg_4132
Cseg_2193 Cseg_3423
Cseg_2193 Cseg_3168
Cseg_2193 Cseg_0084
Cseg_2193 Cseg_1222
Cseg_2193 Cseg_2255
Cseg_2193 Cseg_1914
Cseg_2193 Cseg_1459
Cseg_2193 Cseg_3393
Cseg_2193 Cseg_3486
Cseg_2193 Cseg_0814
Cseg_2193 Cseg_2173
Cseg_2193 Cseg_0072
Cseg_2193 Cseg_0389
Cseg_2193 Cseg_0131
Cseg_2193 Cseg_4092
Cseg_2193 Cseg_3167
Cseg_2193 Cseg_1669
Cseg_2193 Cseg_3584
Cseg_2193 Cseg_1074
Cseg_2193 Cseg_1969
Cseg_2193 Cseg_2174
Cseg_2193 Cseg_0392
Cseg_2193 Cseg_4131
Cseg_2193 Cseg_1309
Cseg_2193 Cseg_0143
Cseg_2193 Cseg_4091
Cseg_2193 Cseg_0849
Cseg_2196 Cseg_2200
Cseg_2196 Cseg_3855
Cseg_2198 Cseg_0181
Cseg_2198 Cseg_3133
Cseg_2198 Cseg_2953
Cseg_2198 Cseg_1442
Cseg_2199 Cseg_2303
Cseg_2199 Cseg_3217
Cseg_2199 Cseg_1772
Cseg_2199 Cseg_2633
Cseg_2199 Cseg_2438
Cseg_2199 Cseg_0525
Cseg_2199 Cseg_2744
Cseg_2199 Cseg_4168
Cseg_2199 Cseg_0778
Cseg_2199 Cseg_0318
Cseg_2199 Cseg_4170
Cseg_2200 Cseg_2196
Cseg_2200 Cseg_1442
Cseg_2204 Cseg_1979
Cseg_2204 Cseg_1362
Cseg_2205 Cseg_0940
Cseg_2205 Cseg_2871
Cseg_2205 Cseg_2719
Cseg_2206 Cseg_1307
Cseg_2206 Cseg_1440
Cseg_2206 Cseg_1361
Cseg_2211 Cseg_0704
Cseg_2211 Cseg_0940
Cseg_2211 Cseg_1050
Cseg_2211 Cseg_1657
Cseg_2211 Cseg_3204
Cseg_2214 Cseg_2490
Cseg_2214 Cseg_1420
Cseg_2214 Cseg_4237
Cseg_2214 Cseg_2277
Cseg_2214 Cseg_1380
Cseg_2214 Cseg_4220
Cseg_2214 Cseg_3890
Cseg_2214 Cseg_2287
Cseg_2214 Cseg_2888
Cseg_2214 Cseg_2122
Cseg_2214 Cseg_0223
Cseg_2214 Cseg_2966
Cseg_2215 Cseg_1076
Cseg_2215 Cseg_1079
Cseg_2215 Cseg_2088
Cseg_2215 Cseg_2087
Cseg_2215 Cseg_3704
Cseg_2215 Cseg_2082
Cseg_2215 Cseg_2866
Cseg_2215 Cseg_0776
Cseg_2215 Cseg_1077
Cseg_2215 Cseg_3892
Cseg_2215 Cseg_2086
Cseg_2215 Cseg_1431
Cseg_2216 Cseg_2117
Cseg_2216 Cseg_2118
Cseg_2216 Cseg_2217
Cseg_2217 Cseg_2118
Cseg_2217 Cseg_2117
Cseg_2217 Cseg_2216
Cseg_2220 Cseg_3168
Cseg_2220 Cseg_2829
Cseg_2220 Cseg_3167
Cseg_2220 Cseg_1538
Cseg_2220 Cseg_3643
Cseg_2220 Cseg_3646
Cseg_2222 Cseg_2621
Cseg_2222 Cseg_2814
Cseg_2222 Cseg_4160
Cseg_2223 Cseg_0162
Cseg_2224 Cseg_3604
Cseg_2224 Cseg_0537
Cseg_2224 Cseg_3727
Cseg_2224 Cseg_3728
Cseg_2224 Cseg_3730
Cseg_2224 Cseg_3605
Cseg_2227 Cseg_3727
Cseg_2227 Cseg_0537
Cseg_2227 Cseg_3604
Cseg_2227 Cseg_3730
Cseg_2227 Cseg_3728
Cseg_2227 Cseg_3605
Cseg_2228 Cseg_3604
Cseg_2228 Cseg_0537
Cseg_2228 Cseg_3727
Cseg_2228 Cseg_3730
Cseg_2228 Cseg_3728
Cseg_2228 Cseg_3605
Cseg_2233 Cseg_3604
Cseg_2233 Cseg_0537
Cseg_2233 Cseg_3730
Cseg_2233 Cseg_3728
Cseg_2233 Cseg_3605
Cseg_2233 Cseg_3727
Cseg_2242 Cseg_3727
Cseg_2242 Cseg_3728
Cseg_2242 Cseg_3730
Cseg_2242 Cseg_0537
Cseg_2242 Cseg_3604
Cseg_2242 Cseg_3605
Cseg_2248 Cseg_0354
Cseg_2249 Cseg_3622
Cseg_2249 Cseg_2251
Cseg_2251 Cseg_2249
Cseg_2251 Cseg_3622
Cseg_2254 Cseg_1965
Cseg_2254 Cseg_0669
Cseg_2255 Cseg_4131
Cseg_2255 Cseg_0532
Cseg_2255 Cseg_1914
Cseg_2255 Cseg_1969
Cseg_2255 Cseg_2349
Cseg_2255 Cseg_0771
Cseg_2255 Cseg_3806
Cseg_2255 Cseg_1720
Cseg_2255 Cseg_3584
Cseg_2255 Cseg_3107
Cseg_2255 Cseg_3393
Cseg_2255 Cseg_0982
Cseg_2255 Cseg_3804
Cseg_2255 Cseg_0226
Cseg_2255 Cseg_1462
Cseg_2255 Cseg_4066
Cseg_2255 Cseg_0131
Cseg_2255 Cseg_2668
Cseg_2255 Cseg_3668
Cseg_2255 Cseg_0813
Cseg_2255 Cseg_0849
Cseg_2255 Cseg_3486
Cseg_2255 Cseg_2140
Cseg_2255 Cseg_3807
Cseg_2255 Cseg_2930
Cseg_2255 Cseg_4264
