SeryN2_010100000015 SeryN2_010100014574
SeryN2_010100000550 SeryN2_010100021947
SeryN2_010100000550 SeryN2_010100034120
SeryN2_010100000550 SeryN2_010100000190
SeryN2_010100000550 SeryN2_010100022702
SeryN2_010100000550 SeryN2_010100000530
SeryN2_010100000550 SeryN2_010100026791
SeryN2_010100000550 SeryN2_010100034445
SeryN2_010100000550 SeryN2_010100010787
SeryN2_010100000550 SeryN2_010100015405
SeryN2_010100000550 SeryN2_010100033050
SeryN2_010100000550 SeryN2_010100018036
SeryN2_010100000550 SeryN2_010100021912
SeryN2_010100000550 SeryN2_010100022362
SeryN2_010100000550 SeryN2_010100034405
SeryN2_010100000550 SeryN2_010100007787
SeryN2_010100000550 SeryN2_010100009144
SeryN2_010100000550 SeryN2_010100034395
SeryN2_010100000590 SeryN2_010100031285
SeryN2_010100000590 SeryN2_010100011107
SeryN2_010100000590 SeryN2_010100023138
SeryN2_010100000590 SeryN2_010100018731
SeryN2_010100000590 SeryN2_010100014364
SeryN2_010100000590 SeryN2_010100003357
SeryN2_010100000590 SeryN2_010100037225
SeryN2_010100000590 SeryN2_010100026711
SeryN2_010100000590 SeryN2_010100019913
SeryN2_010100000590 SeryN2_010100023153
SeryN2_010100000590 SeryN2_010100010687
SeryN2_010100000590 SeryN2_010100030378
SeryN2_010100000590 SeryN2_010100011112
SeryN2_010100000590 SeryN2_010100034715
SeryN2_010100000590 SeryN2_010100008760
SeryN2_010100000590 SeryN2_010100010697
SeryN2_010100000590 SeryN2_010100018701
SeryN2_010100000590 SeryN2_010100014374
SeryN2_010100000590 SeryN2_010100015855
SeryN2_010100000590 SeryN2_010100024119
SeryN2_010100000590 SeryN2_010100018161
SeryN2_010100000590 SeryN2_010100036450
SeryN2_010100000590 SeryN2_010100010967
SeryN2_010100000590 SeryN2_010100023143
SeryN2_010100000590 SeryN2_010100022762
SeryN2_010100000590 SeryN2_010100014369
SeryN2_010100000590 SeryN2_010100030008
SeryN2_010100000590 SeryN2_010100029043
SeryN2_010100000590 SeryN2_010100009525
SeryN2_010100000590 SeryN2_010100018041
SeryN2_010100000590 SeryN2_010100028988
SeryN2_010100000590 SeryN2_010100009259
SeryN2_010100000590 SeryN2_010100012617
SeryN2_010100000590 SeryN2_010100000685
SeryN2_010100000590 SeryN2_010100032308
SeryN2_010100000590 SeryN2_010100019433
SeryN2_010100000590 SeryN2_010100010662
SeryN2_010100000590 SeryN2_010100007737
SeryN2_010100000590 SeryN2_010100022757
SeryN2_010100000590 SeryN2_010100031205
SeryN2_010100000595 SeryN2_010100011107
SeryN2_010100000595 SeryN2_010100003132
SeryN2_010100000595 SeryN2_010100019908
SeryN2_010100000595 SeryN2_010100012687
SeryN2_010100000595 SeryN2_010100010972
SeryN2_010100000595 SeryN2_010100010672
SeryN2_010100000595 SeryN2_010100009389
SeryN2_010100000595 SeryN2_010100024114
SeryN2_010100000595 SeryN2_010100009535
SeryN2_010100000595 SeryN2_010100030388
SeryN2_010100000595 SeryN2_010100000900
SeryN2_010100000595 SeryN2_010100010622
SeryN2_010100000595 SeryN2_010100013632
SeryN2_010100000595 SeryN2_010100000445
SeryN2_010100000595 SeryN2_010100017183
SeryN2_010100000595 SeryN2_010100011112
SeryN2_010100000595 SeryN2_010100020258
SeryN2_010100000595 SeryN2_010100019281
SeryN2_010100000595 SeryN2_010100005932
SeryN2_010100000595 SeryN2_010100024654
SeryN2_010100000595 SeryN2_010100009404
SeryN2_010100000595 SeryN2_010100024109
SeryN2_010100000595 SeryN2_010100014234
SeryN2_010100000595 SeryN2_010100010677
SeryN2_010100000595 SeryN2_010100009530
SeryN2_010100000595 SeryN2_010100020373
SeryN2_010100000595 SeryN2_010100030383
SeryN2_010100000595 SeryN2_010100032960
SeryN2_010100000595 SeryN2_010100029323
SeryN2_010100000595 SeryN2_010100023679
SeryN2_010100000595 SeryN2_010100023108
SeryN2_010100000595 SeryN2_010100019993
SeryN2_010100000595 SeryN2_010100023614
SeryN2_010100000595 SeryN2_010100029913
SeryN2_010100000595 SeryN2_010100009419
SeryN2_010100000595 SeryN2_010100021367
SeryN2_010100000595 SeryN2_010100019903
SeryN2_010100000595 SeryN2_010100010977
SeryN2_010100000595 SeryN2_010100004197
SeryN2_010100000620 SeryN2_010100025064
SeryN2_010100000620 SeryN2_010100028488
SeryN2_010100000620 SeryN2_010100006232
SeryN2_010100000620 SeryN2_010100022047
SeryN2_010100000620 SeryN2_010100031295
SeryN2_010100000620 SeryN2_010100006237
SeryN2_010100000670 SeryN2_010100022462
SeryN2_010100000670 SeryN2_010100034420
SeryN2_010100000670 SeryN2_010100000695
SeryN2_010100000670 SeryN2_010100032203
SeryN2_010100000670 SeryN2_010100034445
SeryN2_010100000670 SeryN2_010100017926
SeryN2_010100000670 SeryN2_010100019473
SeryN2_010100000670 SeryN2_010100029038
SeryN2_010100000670 SeryN2_010100031220
SeryN2_010100000670 SeryN2_010100029033
SeryN2_010100000670 SeryN2_010100013999
SeryN2_010100000670 SeryN2_010100034430
SeryN2_010100000670 SeryN2_010100000070
SeryN2_010100000670 SeryN2_010100022712
SeryN2_010100000670 SeryN2_010100013187
SeryN2_010100000670 SeryN2_010100000395
SeryN2_010100000670 SeryN2_010100018201
SeryN2_010100000670 SeryN2_010100026921
SeryN2_010100000670 SeryN2_010100029048
SeryN2_010100000670 SeryN2_010100030918
SeryN2_010100000670 SeryN2_010100014379
SeryN2_010100000670 SeryN2_010100020443
SeryN2_010100000670 SeryN2_010100000075
SeryN2_010100000670 SeryN2_010100009795
SeryN2_010100000670 SeryN2_010100026951
SeryN2_010100000670 SeryN2_010100014614
SeryN2_010100000670 SeryN2_010100000550
SeryN2_010100000670 SeryN2_010100001352
SeryN2_010100000670 SeryN2_010100023999
SeryN2_010100000670 SeryN2_010100017003
SeryN2_010100000670 SeryN2_010100010702
SeryN2_010100000670 SeryN2_010100027456
SeryN2_010100000670 SeryN2_010100030513
SeryN2_010100000670 SeryN2_010100030923
SeryN2_010100000670 SeryN2_010100006032
SeryN2_010100000670 SeryN2_010100021952
SeryN2_010100000670 SeryN2_010100017008
SeryN2_010100000670 SeryN2_010100003437
SeryN2_010100000670 SeryN2_010100000190
SeryN2_010100000670 SeryN2_010100026541
SeryN2_010100000670 SeryN2_010100015860
SeryN2_010100000670 SeryN2_010100015405
SeryN2_010100000670 SeryN2_010100036620
SeryN2_010100000670 SeryN2_010100012947
SeryN2_010100000675 SeryN2_010100009349
SeryN2_010100000675 SeryN2_010100033010
SeryN2_010100000675 SeryN2_010100030653
SeryN2_010100000675 SeryN2_010100008680
SeryN2_010100000675 SeryN2_010100029998
SeryN2_010100000675 SeryN2_010100016228
SeryN2_010100000680 SeryN2_010100026506
SeryN2_010100000680 SeryN2_010100004827
SeryN2_010100000680 SeryN2_010100003162
SeryN2_010100000680 SeryN2_010100001107
SeryN2_010100000680 SeryN2_010100029878
SeryN2_010100000680 SeryN2_010100009399
SeryN2_010100000680 SeryN2_010100004832
SeryN2_010100000680 SeryN2_010100005947
SeryN2_010100000680 SeryN2_010100006717
SeryN2_010100000680 SeryN2_010100006187
SeryN2_010100000680 SeryN2_010100010110
SeryN2_010100000680 SeryN2_010100012072
SeryN2_010100000680 SeryN2_010100003607
SeryN2_010100000680 SeryN2_010100007702
SeryN2_010100000680 SeryN2_010100033390
SeryN2_010100000680 SeryN2_010100003167
SeryN2_010100000680 SeryN2_010100003597
SeryN2_010100000680 SeryN2_010100019838
SeryN2_010100000680 SeryN2_010100003677
SeryN2_010100000680 SeryN2_010100034310
SeryN2_010100000680 SeryN2_010100008610
SeryN2_010100000680 SeryN2_010100016383
SeryN2_010100000680 SeryN2_010100027681
SeryN2_010100000680 SeryN2_010100007047
SeryN2_010100000680 SeryN2_010100023754
SeryN2_010100000680 SeryN2_010100003602
SeryN2_010100000680 SeryN2_010100011742
SeryN2_010100000680 SeryN2_010100022067
SeryN2_010100000680 SeryN2_010100002029
SeryN2_010100000680 SeryN2_010100032183
SeryN2_010100000685 SeryN2_010100010687
SeryN2_010100000685 SeryN2_010100006102
SeryN2_010100000685 SeryN2_010100000590
SeryN2_010100000685 SeryN2_010100029693
SeryN2_010100000685 SeryN2_010100006142
SeryN2_010100000685 SeryN2_010100010697
SeryN2_010100000685 SeryN2_010100014374
SeryN2_010100000685 SeryN2_010100014394
SeryN2_010100000685 SeryN2_010100022762
SeryN2_010100000685 SeryN2_010100023143
SeryN2_010100000685 SeryN2_010100012342
SeryN2_010100000685 SeryN2_010100032308
SeryN2_010100000685 SeryN2_010100014369
SeryN2_010100000685 SeryN2_010100018041
SeryN2_010100000685 SeryN2_010100009259
SeryN2_010100000685 SeryN2_010100012617
SeryN2_010100000685 SeryN2_010100019433
SeryN2_010100000685 SeryN2_010100007737
SeryN2_010100000685 SeryN2_010100002507
SeryN2_010100000685 SeryN2_010100012472
SeryN2_010100000685 SeryN2_010100022757
SeryN2_010100000685 SeryN2_010100006862
SeryN2_010100000685 SeryN2_010100014399
SeryN2_010100000685 SeryN2_010100023153
SeryN2_010100000685 SeryN2_010100014364
SeryN2_010100000685 SeryN2_010100020438
SeryN2_010100000685 SeryN2_010100008760
SeryN2_010100000695 SeryN2_010100030283
SeryN2_010100000695 SeryN2_010100003437
SeryN2_010100000695 SeryN2_010100032453
SeryN2_010100000695 SeryN2_010100015400
SeryN2_010100000695 SeryN2_010100036445
SeryN2_010100000695 SeryN2_010100008330
SeryN2_010100000695 SeryN2_010100013762
SeryN2_010100000695 SeryN2_010100013192
SeryN2_010100000695 SeryN2_010100018171
SeryN2_010100000695 SeryN2_010100034710
SeryN2_010100000695 SeryN2_010100006122
SeryN2_010100000695 SeryN2_010100009144
SeryN2_010100000695 SeryN2_010100022362
SeryN2_010100000695 SeryN2_010100032213
SeryN2_010100000695 SeryN2_010100015405
SeryN2_010100000695 SeryN2_010100022462
SeryN2_010100000695 SeryN2_010100000190
SeryN2_010100000695 SeryN2_010100022702
SeryN2_010100000695 SeryN2_010100010787
SeryN2_010100000695 SeryN2_010100020443
SeryN2_010100000695 SeryN2_010100021912
SeryN2_010100000695 SeryN2_010100018151
SeryN2_010100000695 SeryN2_010100000670
SeryN2_010100000695 SeryN2_010100021947
SeryN2_010100000695 SeryN2_010100026791
SeryN2_010100000695 SeryN2_010100029448
SeryN2_010100000695 SeryN2_010100034405
SeryN2_010100000695 SeryN2_010100034445
SeryN2_010100000695 SeryN2_010100010762
SeryN2_010100000695 SeryN2_010100008989
SeryN2_010100000695 SeryN2_010100012952
SeryN2_010100000695 SeryN2_010100025401
SeryN2_010100000700 SeryN2_010100009795
SeryN2_010100000700 SeryN2_010100026921
SeryN2_010100000700 SeryN2_010100018201
SeryN2_010100000700 SeryN2_010100029048
SeryN2_010100000700 SeryN2_010100030918
SeryN2_010100000700 SeryN2_010100036620
SeryN2_010100000700 SeryN2_010100012947
SeryN2_010100000700 SeryN2_010100015860
SeryN2_010100000700 SeryN2_010100033120
SeryN2_010100000700 SeryN2_010100026541
SeryN2_010100000700 SeryN2_010100034420
SeryN2_010100000700 SeryN2_010100000395
SeryN2_010100000700 SeryN2_010100014379
SeryN2_010100000700 SeryN2_010100000530
SeryN2_010100000700 SeryN2_010100033965
SeryN2_010100000700 SeryN2_010100000075
SeryN2_010100000700 SeryN2_010100026951
SeryN2_010100000700 SeryN2_010100014614
SeryN2_010100000700 SeryN2_010100000550
SeryN2_010100000700 SeryN2_010100000875
SeryN2_010100000700 SeryN2_010100028983
SeryN2_010100000700 SeryN2_010100001352
SeryN2_010100000700 SeryN2_010100017003
SeryN2_010100000700 SeryN2_010100023999
SeryN2_010100000700 SeryN2_010100010702
SeryN2_010100000700 SeryN2_010100027456
SeryN2_010100000700 SeryN2_010100011097
SeryN2_010100000700 SeryN2_010100006032
SeryN2_010100000700 SeryN2_010100013999
SeryN2_010100000700 SeryN2_010100007787
SeryN2_010100000700 SeryN2_010100021952
SeryN2_010100000700 SeryN2_010100008825
SeryN2_010100000700 SeryN2_010100013187
SeryN2_010100000700 SeryN2_010100030558
SeryN2_010100000700 SeryN2_010100029033
SeryN2_010100000700 SeryN2_010100031220
SeryN2_010100000700 SeryN2_010100034430
SeryN2_010100000700 SeryN2_010100000070
SeryN2_010100000700 SeryN2_010100007272
SeryN2_010100000700 SeryN2_010100013757
SeryN2_010100000700 SeryN2_010100029038
SeryN2_010100000700 SeryN2_010100019473
SeryN2_010100000700 SeryN2_010100017926
SeryN2_010100000700 SeryN2_010100018036
SeryN2_010100000820 SeryN2_010100000830
SeryN2_010100000820 SeryN2_010100015190
SeryN2_010100000825 SeryN2_010100033720
SeryN2_010100000825 SeryN2_010100012067
SeryN2_010100000825 SeryN2_010100008924
SeryN2_010100000825 SeryN2_010100005602
SeryN2_010100000825 SeryN2_010100022642
SeryN2_010100000825 SeryN2_010100003237
SeryN2_010100000825 SeryN2_010100012062
SeryN2_010100000825 SeryN2_010100017088
SeryN2_010100000825 SeryN2_010100006487
SeryN2_010100000825 SeryN2_010100021957
SeryN2_010100000825 SeryN2_010100006522
SeryN2_010100000825 SeryN2_010100017093
SeryN2_010100000825 SeryN2_010100030108
SeryN2_010100000825 SeryN2_010100001267
SeryN2_010100000825 SeryN2_010100030113
SeryN2_010100000825 SeryN2_010100000830
SeryN2_010100000830 SeryN2_010100022642
SeryN2_010100000830 SeryN2_010100012062
SeryN2_010100000830 SeryN2_010100000825
SeryN2_010100000830 SeryN2_010100017088
SeryN2_010100000830 SeryN2_010100006487
SeryN2_010100000830 SeryN2_010100006522
SeryN2_010100000830 SeryN2_010100000820
SeryN2_010100000830 SeryN2_010100017093
SeryN2_010100000830 SeryN2_010100015190
SeryN2_010100000830 SeryN2_010100030113
SeryN2_010100000830 SeryN2_010100022757
SeryN2_010100000830 SeryN2_010100033720
SeryN2_010100000830 SeryN2_010100012067
SeryN2_010100000830 SeryN2_010100008924
SeryN2_010100000875 SeryN2_010100033120
SeryN2_010100000875 SeryN2_010100033965
SeryN2_010100000875 SeryN2_010100000530
SeryN2_010100000875 SeryN2_010100028983
SeryN2_010100000875 SeryN2_010100000700
SeryN2_010100000875 SeryN2_010100013757
SeryN2_010100000875 SeryN2_010100011097
SeryN2_010100000875 SeryN2_010100007787
SeryN2_010100000875 SeryN2_010100008825
SeryN2_010100000875 SeryN2_010100018036
SeryN2_010100000875 SeryN2_010100030558
SeryN2_010100000875 SeryN2_010100007272
SeryN2_010100000890 SeryN2_010100022642
SeryN2_010100000890 SeryN2_010100020058
SeryN2_010100000890 SeryN2_010100020658
SeryN2_010100000890 SeryN2_010100022417
SeryN2_010100000890 SeryN2_010100012062
SeryN2_010100000890 SeryN2_010100025194
SeryN2_010100000890 SeryN2_010100000190
SeryN2_010100000890 SeryN2_010100001654
SeryN2_010100000890 SeryN2_010100030098
SeryN2_010100000890 SeryN2_010100033720
SeryN2_010100000890 SeryN2_010100006522
SeryN2_010100000890 SeryN2_010100017403
SeryN2_010100000890 SeryN2_010100008924
SeryN2_010100000890 SeryN2_010100012067
SeryN2_010100000900 SeryN2_010100009404
SeryN2_010100000900 SeryN2_010100023469
SeryN2_010100000900 SeryN2_010100014234
SeryN2_010100000900 SeryN2_010100009384
SeryN2_010100000900 SeryN2_010100015275
SeryN2_010100000900 SeryN2_010100032960
SeryN2_010100000900 SeryN2_010100022557
SeryN2_010100000900 SeryN2_010100003132
SeryN2_010100000900 SeryN2_010100022622
SeryN2_010100000900 SeryN2_010100015470
SeryN2_010100000900 SeryN2_010100023464
SeryN2_010100000900 SeryN2_010100033920
SeryN2_010100000900 SeryN2_010100008320
SeryN2_010100000900 SeryN2_010100006152
SeryN2_010100000900 SeryN2_010100030433
SeryN2_010100000900 SeryN2_010100009489
SeryN2_010100000900 SeryN2_010100015780
SeryN2_010100000900 SeryN2_010100015330
SeryN2_010100000900 SeryN2_010100025064
SeryN2_010100000900 SeryN2_010100028488
SeryN2_010100000900 SeryN2_010100022047
SeryN2_010100000900 SeryN2_010100003757
SeryN2_010100000900 SeryN2_010100010217
SeryN2_010100000900 SeryN2_010100018956
SeryN2_010100000900 SeryN2_010100034580
SeryN2_010100000900 SeryN2_010100007512
SeryN2_010100000900 SeryN2_010100022552
SeryN2_010100000900 SeryN2_010100033255
SeryN2_010100000900 SeryN2_010100026321
SeryN2_010100000900 SeryN2_010100000595
SeryN2_010100000900 SeryN2_010100034135
SeryN2_010100000900 SeryN2_010100013782
SeryN2_010100000900 SeryN2_010100016808
SeryN2_010100000900 SeryN2_010100009379
SeryN2_010100000900 SeryN2_010100035325
SeryN2_010100000900 SeryN2_010100011202
SeryN2_010100000900 SeryN2_010100012482
SeryN2_010100000900 SeryN2_010100022592
SeryN2_010100000900 SeryN2_010100032970
SeryN2_010100000905 SeryN2_010100009304
SeryN2_010100000905 SeryN2_010100009309
SeryN2_010100000905 SeryN2_010100030078
SeryN2_010100000905 SeryN2_010100009319
SeryN2_010100000905 SeryN2_010100018116
SeryN2_010100000952 SeryN2_010100004537
SeryN2_010100000952 SeryN2_010100017700
SeryN2_010100000952 SeryN2_010100031724
SeryN2_010100000952 SeryN2_010100004542
SeryN2_010100000952 SeryN2_010100004547
SeryN2_010100000952 SeryN2_010100022092
SeryN2_010100000977 SeryN2_010100008272
SeryN2_010100000977 SeryN2_010100028828
SeryN2_010100000977 SeryN2_010100008267
SeryN2_010100000977 SeryN2_010100022147
SeryN2_010100000977 SeryN2_010100003897
SeryN2_010100000977 SeryN2_010100025941
SeryN2_010100000977 SeryN2_010100013657
SeryN2_010100000987 SeryN2_010100019948
SeryN2_010100000987 SeryN2_010100008725
SeryN2_010100001032 SeryN2_010100023042
SeryN2_010100001032 SeryN2_010100028828
SeryN2_010100001032 SeryN2_010100004007
SeryN2_010100001032 SeryN2_010100003977
SeryN2_010100001032 SeryN2_010100023047
SeryN2_010100001032 SeryN2_010100006417
SeryN2_010100001032 SeryN2_010100020728
SeryN2_010100001032 SeryN2_010100030243
SeryN2_010100001032 SeryN2_010100024804
SeryN2_010100001032 SeryN2_010100012097
SeryN2_010100001032 SeryN2_010100012547
SeryN2_010100001032 SeryN2_010100032805
SeryN2_010100001037 SeryN2_010100010942
SeryN2_010100001037 SeryN2_010100006427
SeryN2_010100001037 SeryN2_010100014913
SeryN2_010100001037 SeryN2_010100012312
SeryN2_010100001037 SeryN2_010100009484
SeryN2_010100001037 SeryN2_010100033540
SeryN2_010100001107 SeryN2_010100029878
SeryN2_010100001107 SeryN2_010100031295
SeryN2_010100001107 SeryN2_010100000680
SeryN2_010100001107 SeryN2_010100007702
SeryN2_010100001107 SeryN2_010100034310
SeryN2_010100001107 SeryN2_010100011742
SeryN2_010100001107 SeryN2_010100022067
SeryN2_010100001107 SeryN2_010100032183
SeryN2_010100001107 SeryN2_010100023754
SeryN2_010100001117 SeryN2_010100033390
SeryN2_010100001117 SeryN2_010100010110
SeryN2_010100001117 SeryN2_010100035165
SeryN2_010100001117 SeryN2_010100009484
SeryN2_010100001117 SeryN2_010100003672
SeryN2_010100001117 SeryN2_010100010942
SeryN2_010100001117 SeryN2_010100019838
SeryN2_010100001117 SeryN2_010100033540
SeryN2_010100001117 SeryN2_010100012312
SeryN2_010100001122 SeryN2_010100001327
SeryN2_010100001122 SeryN2_010100004827
SeryN2_010100001122 SeryN2_010100019948
SeryN2_010100001122 SeryN2_010100017228
SeryN2_010100001122 SeryN2_010100004832
SeryN2_010100001122 SeryN2_010100030833
SeryN2_010100001122 SeryN2_010100013372
SeryN2_010100001122 SeryN2_010100014044
SeryN2_010100001122 SeryN2_010100003162
SeryN2_010100001122 SeryN2_010100014479
SeryN2_010100001122 SeryN2_010100036790
SeryN2_010100001122 SeryN2_010100002932
SeryN2_010100001122 SeryN2_010100008725
SeryN2_010100001122 SeryN2_010100003167
SeryN2_010100001122 SeryN2_010100026501
SeryN2_010100001122 SeryN2_010100033980
SeryN2_010100001122 SeryN2_010100031919
SeryN2_010100001122 SeryN2_010100016383
SeryN2_010100001122 SeryN2_010100035170
SeryN2_010100001122 SeryN2_010100003797
SeryN2_010100001127 SeryN2_010100033390
SeryN2_010100001127 SeryN2_010100003672
SeryN2_010100001127 SeryN2_010100019838
SeryN2_010100001127 SeryN2_010100010110
SeryN2_010100001147 SeryN2_010100026636
SeryN2_010100001147 SeryN2_010100003277
SeryN2_010100001147 SeryN2_010100000210
SeryN2_010100001147 SeryN2_010100010837
SeryN2_010100001147 SeryN2_010100001152
SeryN2_010100001147 SeryN2_010100035095
SeryN2_010100001147 SeryN2_010100034870
SeryN2_010100001147 SeryN2_010100023298
SeryN2_010100001147 SeryN2_010100003267
SeryN2_010100001147 SeryN2_010100014269
SeryN2_010100001147 SeryN2_010100026646
SeryN2_010100001147 SeryN2_010100025696
SeryN2_010100001147 SeryN2_010100008087
SeryN2_010100001147 SeryN2_010100013864
SeryN2_010100001147 SeryN2_010100007172
SeryN2_010100001147 SeryN2_010100032885
SeryN2_010100001152 SeryN2_010100005732
SeryN2_010100001152 SeryN2_010100034870
SeryN2_010100001152 SeryN2_010100005742
SeryN2_010100001152 SeryN2_010100007172
SeryN2_010100001152 SeryN2_010100032885
SeryN2_010100001152 SeryN2_010100001147
SeryN2_010100001152 SeryN2_010100035095
SeryN2_010100001152 SeryN2_010100010837
SeryN2_010100001152 SeryN2_010100025696
SeryN2_010100001152 SeryN2_010100026636
SeryN2_010100001152 SeryN2_010100003277
SeryN2_010100001217 SeryN2_010100004007
