MmarC5_0001 MmarC5_0002
MmarC5_1454 MmarC5_1759
MmarC5_1455 MmarC5_1444
MmarC5_1455 MmarC5_1445
MmarC5_1455 MmarC5_1453
MmarC5_1455 MmarC5_1759
MmarC5_1455 MmarC5_1093
MmarC5_1455 MmarC5_1094
MmarC5_1455 MmarC5_1454
MmarC5_1455 MmarC5_1447
MmarC5_1455 MmarC5_1758
MmarC5_1455 MmarC5_1757
MmarC5_1460 MmarC5_0133
MmarC5_1460 MmarC5_0542
MmarC5_1460 MmarC5_1545
MmarC5_1460 MmarC5_0702
MmarC5_1460 MmarC5_1390
MmarC5_1460 MmarC5_1386
MmarC5_1463 MmarC5_0552
MmarC5_1463 MmarC5_0547
MmarC5_1463 MmarC5_0555
MmarC5_1463 MmarC5_0549
MmarC5_1463 MmarC5_0554
MmarC5_1463 MmarC5_0553
MmarC5_1463 MmarC5_0548
MmarC5_1463 MmarC5_0551
MmarC5_1463 MmarC5_0550
MmarC5_1468 MmarC5_1588
MmarC5_1468 MmarC5_0333
MmarC5_1469 MmarC5_1677
MmarC5_1471 MmarC5_0215
MmarC5_1471 MmarC5_1036
MmarC5_1471 MmarC5_0152
MmarC5_1471 MmarC5_1412
MmarC5_1471 MmarC5_0267
MmarC5_1471 MmarC5_1584
MmarC5_1471 MmarC5_1676
MmarC5_1471 MmarC5_0216
MmarC5_1471 MmarC5_1656
MmarC5_1471 MmarC5_0266
MmarC5_1471 MmarC5_1258
MmarC5_1471 MmarC5_0514
MmarC5_1471 MmarC5_0218
MmarC5_1471 MmarC5_0701
MmarC5_1471 MmarC5_0214
MmarC5_1471 MmarC5_0271
MmarC5_1471 MmarC5_1197
MmarC5_1471 MmarC5_0217
MmarC5_1471 MmarC5_0530
MmarC5_1471 MmarC5_1425
MmarC5_1471 MmarC5_1390
MmarC5_1471 MmarC5_0528
MmarC5_1471 MmarC5_1803
MmarC5_1471 MmarC5_1196
MmarC5_1481 MmarC5_0100
MmarC5_1481 MmarC5_1189
MmarC5_1481 MmarC5_1188
MmarC5_1481 MmarC5_0872
MmarC5_1481 MmarC5_0820
MmarC5_1481 MmarC5_0606
MmarC5_1481 MmarC5_0797
MmarC5_1481 MmarC5_0802
MmarC5_1481 MmarC5_1653
MmarC5_1488 MmarC5_1019
MmarC5_1489 MmarC5_0337
MmarC5_1489 MmarC5_1769
MmarC5_1491 MmarC5_1825
MmarC5_1491 MmarC5_0086
MmarC5_1491 MmarC5_1791
MmarC5_1492 MmarC5_0750
MmarC5_1492 MmarC5_1630
MmarC5_1492 MmarC5_1495
MmarC5_1493 MmarC5_1630
MmarC5_1495 MmarC5_1630
MmarC5_1495 MmarC5_1492
MmarC5_1496 MmarC5_0337
MmarC5_1496 MmarC5_1555
MmarC5_1496 MmarC5_1497
MmarC5_1497 MmarC5_1555
MmarC5_1497 MmarC5_0337
MmarC5_1497 MmarC5_1496
MmarC5_1505 MmarC5_0744
MmarC5_1511 MmarC5_1355
MmarC5_1511 MmarC5_1587
MmarC5_1514 MmarC5_1399
MmarC5_1514 MmarC5_0451
MmarC5_1515 MmarC5_1360
MmarC5_1515 MmarC5_0861
MmarC5_1522 MmarC5_1369
MmarC5_1522 MmarC5_0436
MmarC5_1522 MmarC5_0098
MmarC5_1522 MmarC5_0317
MmarC5_1522 MmarC5_1540
MmarC5_1522 MmarC5_0479
MmarC5_1522 MmarC5_0378
MmarC5_1522 MmarC5_0072
MmarC5_1522 MmarC5_0277
MmarC5_1522 MmarC5_0531
MmarC5_1522 MmarC5_0073
MmarC5_1522 MmarC5_0071
MmarC5_1522 MmarC5_1527
MmarC5_1522 MmarC5_0688
MmarC5_1522 MmarC5_1257
MmarC5_1522 MmarC5_0780
MmarC5_1522 MmarC5_1681
MmarC5_1522 MmarC5_0070
MmarC5_1522 MmarC5_1368
MmarC5_1527 MmarC5_1333
MmarC5_1527 MmarC5_1369
MmarC5_1527 MmarC5_0780
MmarC5_1527 MmarC5_0317
MmarC5_1527 MmarC5_0800
MmarC5_1527 MmarC5_0479
MmarC5_1527 MmarC5_0090
MmarC5_1527 MmarC5_1368
MmarC5_1527 MmarC5_0072
MmarC5_1527 MmarC5_1681
MmarC5_1527 MmarC5_0070
MmarC5_1527 MmarC5_1334
MmarC5_1527 MmarC5_0801
MmarC5_1527 MmarC5_0071
MmarC5_1527 MmarC5_0378
MmarC5_1527 MmarC5_0277
MmarC5_1527 MmarC5_1522
MmarC5_1527 MmarC5_0531
MmarC5_1527 MmarC5_0073
MmarC5_1528 MmarC5_0658
MmarC5_1528 MmarC5_0661
MmarC5_1528 MmarC5_0384
MmarC5_1528 MmarC5_0662
MmarC5_1530 MmarC5_0542
MmarC5_1530 MmarC5_0794
MmarC5_1530 MmarC5_0702
MmarC5_1530 MmarC5_0562
MmarC5_1530 MmarC5_0915
MmarC5_1530 MmarC5_1417
MmarC5_1530 MmarC5_0041
MmarC5_1530 MmarC5_0205
MmarC5_1530 MmarC5_0133
MmarC5_1530 MmarC5_1684
MmarC5_1534 MmarC5_0992
MmarC5_1534 MmarC5_0073
MmarC5_1534 MmarC5_0071
MmarC5_1534 MmarC5_0490
MmarC5_1534 MmarC5_1333
MmarC5_1534 MmarC5_0954
MmarC5_1534 MmarC5_0922
MmarC5_1534 MmarC5_1369
MmarC5_1534 MmarC5_0576
MmarC5_1534 MmarC5_0531
MmarC5_1534 MmarC5_0277
MmarC5_1534 MmarC5_1068
MmarC5_1534 MmarC5_1803
MmarC5_1534 MmarC5_0072
MmarC5_1534 MmarC5_1681
MmarC5_1534 MmarC5_0070
MmarC5_1534 MmarC5_0953
MmarC5_1534 MmarC5_1368
MmarC5_1534 MmarC5_1334
MmarC5_1537 MmarC5_0788
MmarC5_1537 MmarC5_1607
MmarC5_1537 MmarC5_0296
MmarC5_1537 MmarC5_1548
MmarC5_1537 MmarC5_0342
MmarC5_1537 MmarC5_1334
MmarC5_1537 MmarC5_1452
MmarC5_1537 MmarC5_0028
MmarC5_1537 MmarC5_0959
MmarC5_1537 MmarC5_0075
MmarC5_1537 MmarC5_0345
MmarC5_1537 MmarC5_0805
MmarC5_1537 MmarC5_1451
MmarC5_1537 MmarC5_0804
MmarC5_1537 MmarC5_0116
MmarC5_1537 MmarC5_1715
MmarC5_1537 MmarC5_1333
MmarC5_1537 MmarC5_1449
MmarC5_1537 MmarC5_0343
MmarC5_1537 MmarC5_0295
MmarC5_1537 MmarC5_0344
MmarC5_1537 MmarC5_1450
MmarC5_1537 MmarC5_0346
MmarC5_1537 MmarC5_0074
MmarC5_1537 MmarC5_1538
MmarC5_1538 MmarC5_0805
MmarC5_1538 MmarC5_0344
MmarC5_1538 MmarC5_1450
MmarC5_1538 MmarC5_0074
MmarC5_1538 MmarC5_0346
MmarC5_1538 MmarC5_0788
MmarC5_1538 MmarC5_0342
MmarC5_1538 MmarC5_1334
MmarC5_1538 MmarC5_0028
MmarC5_1538 MmarC5_1452
MmarC5_1538 MmarC5_0959
MmarC5_1538 MmarC5_0075
MmarC5_1538 MmarC5_0804
MmarC5_1538 MmarC5_1537
MmarC5_1538 MmarC5_0345
MmarC5_1538 MmarC5_1451
MmarC5_1538 MmarC5_1715
MmarC5_1538 MmarC5_1333
MmarC5_1538 MmarC5_1449
MmarC5_1538 MmarC5_0343
MmarC5_1538 MmarC5_0295
MmarC5_1538 MmarC5_1548
MmarC5_1538 MmarC5_0296
MmarC5_1538 MmarC5_1607
MmarC5_1540 MmarC5_0576
MmarC5_1540 MmarC5_0531
MmarC5_1540 MmarC5_0098
MmarC5_1540 MmarC5_1369
MmarC5_1540 MmarC5_1522
MmarC5_1540 MmarC5_0073
MmarC5_1540 MmarC5_0277
MmarC5_1540 MmarC5_1068
MmarC5_1540 MmarC5_0071
MmarC5_1540 MmarC5_0072
MmarC5_1540 MmarC5_1681
MmarC5_1540 MmarC5_0070
MmarC5_1540 MmarC5_1368
MmarC5_1540 MmarC5_0688
MmarC5_1540 MmarC5_0490
MmarC5_1540 MmarC5_1333
MmarC5_1540 MmarC5_1257
MmarC5_1540 MmarC5_1803
MmarC5_1540 MmarC5_1334
MmarC5_1540 MmarC5_0436
MmarC5_1541 MmarC5_1378
MmarC5_1544 MmarC5_0734
MmarC5_1544 MmarC5_0735
MmarC5_1544 MmarC5_0732
MmarC5_1544 MmarC5_0737
MmarC5_1544 MmarC5_0740
MmarC5_1544 MmarC5_0733
MmarC5_1545 MmarC5_0133
MmarC5_1545 MmarC5_1460
MmarC5_1545 MmarC5_0542
MmarC5_1545 MmarC5_0283
MmarC5_1545 MmarC5_1386
MmarC5_1545 MmarC5_0702
MmarC5_1545 MmarC5_0146
MmarC5_1546 MmarC5_1356
MmarC5_1546 MmarC5_1378
MmarC5_1546 MmarC5_0072
MmarC5_1546 MmarC5_0070
MmarC5_1546 MmarC5_0531
MmarC5_1546 MmarC5_1704
MmarC5_1546 MmarC5_0073
MmarC5_1546 MmarC5_0071
MmarC5_1546 MmarC5_0332
MmarC5_1546 MmarC5_0320
MmarC5_1546 MmarC5_1753
MmarC5_1547 MmarC5_0480
MmarC5_1547 MmarC5_1750
MmarC5_1547 MmarC5_0374
MmarC5_1547 MmarC5_0287
MmarC5_1547 MmarC5_0497
MmarC5_1547 MmarC5_0146
MmarC5_1547 MmarC5_0517
MmarC5_1547 MmarC5_1043
MmarC5_1547 MmarC5_1604
MmarC5_1547 MmarC5_0725
MmarC5_1548 MmarC5_0959
MmarC5_1548 MmarC5_0295
MmarC5_1548 MmarC5_0296
MmarC5_1548 MmarC5_0028
MmarC5_1548 MmarC5_0522
MmarC5_1548 MmarC5_0315
MmarC5_1548 MmarC5_1671
MmarC5_1548 MmarC5_0517
MmarC5_1548 MmarC5_0451
MmarC5_1548 MmarC5_1537
MmarC5_1548 MmarC5_1538
MmarC5_1551 MmarC5_0399
MmarC5_1551 MmarC5_1619
MmarC5_1551 MmarC5_1303
MmarC5_1552 MmarC5_1559
MmarC5_1552 MmarC5_0353
MmarC5_1552 MmarC5_0003
MmarC5_1555 MmarC5_1246
MmarC5_1555 MmarC5_1497
MmarC5_1555 MmarC5_1496
MmarC5_1559 MmarC5_1552
MmarC5_1559 MmarC5_0353
MmarC5_1561 MmarC5_1234
MmarC5_1562 MmarC5_0483
MmarC5_1562 MmarC5_1614
MmarC5_1566 MmarC5_0285
MmarC5_1566 MmarC5_0890
MmarC5_1566 MmarC5_1821
MmarC5_1566 MmarC5_1380
MmarC5_1566 MmarC5_0471
MmarC5_1566 MmarC5_1242
MmarC5_1566 MmarC5_0752
MmarC5_1566 MmarC5_0043
MmarC5_1566 MmarC5_0139
MmarC5_1566 MmarC5_1357
MmarC5_1566 MmarC5_0298
MmarC5_1566 MmarC5_0469
MmarC5_1566 MmarC5_0265
MmarC5_1568 MmarC5_1570
MmarC5_1568 MmarC5_1569
MmarC5_1569 MmarC5_1568
MmarC5_1569 MmarC5_1570
MmarC5_1570 MmarC5_1569
MmarC5_1570 MmarC5_1568
MmarC5_1573 MmarC5_1753
MmarC5_1580 MmarC5_0688
MmarC5_1580 MmarC5_0061
MmarC5_1584 MmarC5_0528
MmarC5_1584 MmarC5_1803
MmarC5_1584 MmarC5_1471
MmarC5_1584 MmarC5_0701
MmarC5_1584 MmarC5_1036
MmarC5_1584 MmarC5_0530
MmarC5_1584 MmarC5_1390
MmarC5_1587 MmarC5_1366
MmarC5_1587 MmarC5_0789
MmarC5_1587 MmarC5_1511
MmarC5_1587 MmarC5_1355
MmarC5_1588 MmarC5_0583
MmarC5_1588 MmarC5_1468
MmarC5_1589 MmarC5_0379
MmarC5_1589 MmarC5_0258
MmarC5_1594 MmarC5_0735
MmarC5_1594 MmarC5_0740
MmarC5_1594 MmarC5_0733
MmarC5_1594 MmarC5_0734
MmarC5_1594 MmarC5_0732
MmarC5_1594 MmarC5_0737
MmarC5_1595 MmarC5_0256
MmarC5_1595 MmarC5_1303
MmarC5_1595 MmarC5_0195
MmarC5_1595 MmarC5_1619
MmarC5_1595 MmarC5_0193
MmarC5_1595 MmarC5_0196
MmarC5_1595 MmarC5_0647
MmarC5_1595 MmarC5_0649
MmarC5_1595 MmarC5_0646
MmarC5_1595 MmarC5_0194
MmarC5_1595 MmarC5_0648
MmarC5_1596 MmarC5_0384
MmarC5_1597 MmarC5_0384
MmarC5_1598 MmarC5_0384
MmarC5_1599 MmarC5_0085
MmarC5_1599 MmarC5_1198
MmarC5_1599 MmarC5_0726
MmarC5_1599 MmarC5_1228
MmarC5_1599 MmarC5_1004
MmarC5_1604 MmarC5_0450
MmarC5_1604 MmarC5_0517
MmarC5_1604 MmarC5_1750
MmarC5_1604 MmarC5_1054
MmarC5_1604 MmarC5_1547
MmarC5_1604 MmarC5_1820
MmarC5_1604 MmarC5_0845
MmarC5_1604 MmarC5_0581
MmarC5_1604 MmarC5_1671
MmarC5_1604 MmarC5_0146
MmarC5_1604 MmarC5_0725
MmarC5_1604 MmarC5_0577
MmarC5_1604 MmarC5_0497
MmarC5_1604 MmarC5_0480
MmarC5_1605 MmarC5_1198
MmarC5_1605 MmarC5_0179
MmarC5_1605 MmarC5_1043
MmarC5_1606 MmarC5_0307
MmarC5_1607 MmarC5_0075
MmarC5_1607 MmarC5_1799
MmarC5_1607 MmarC5_0074
MmarC5_1607 MmarC5_1537
MmarC5_1607 MmarC5_1538
MmarC5_1607 MmarC5_0805
MmarC5_1607 MmarC5_0804
MmarC5_1607 MmarC5_0296
MmarC5_1607 MmarC5_0295
MmarC5_1610 MmarC5_1611
MmarC5_1610 MmarC5_1613
MmarC5_1611 MmarC5_1613
MmarC5_1611 MmarC5_1610
MmarC5_1613 MmarC5_1611
MmarC5_1613 MmarC5_1610
MmarC5_1614 MmarC5_0705
MmarC5_1614 MmarC5_1562
MmarC5_1619 MmarC5_0256
MmarC5_1619 MmarC5_0800
MmarC5_1619 MmarC5_1551
MmarC5_1619 MmarC5_0012
MmarC5_1619 MmarC5_0016
MmarC5_1619 MmarC5_0014
MmarC5_1619 MmarC5_0010
MmarC5_1619 MmarC5_0196
MmarC5_1619 MmarC5_0647
MmarC5_1619 MmarC5_0649
MmarC5_1619 MmarC5_0193
MmarC5_1619 MmarC5_0009
MmarC5_1619 MmarC5_0015
MmarC5_1619 MmarC5_0011
MmarC5_1619 MmarC5_1303
MmarC5_1619 MmarC5_0013
MmarC5_1619 MmarC5_0195
MmarC5_1619 MmarC5_0646
MmarC5_1619 MmarC5_0648
MmarC5_1619 MmarC5_0194
MmarC5_1619 MmarC5_1595
MmarC5_1619 MmarC5_0801
MmarC5_1620 MmarC5_1621
MmarC5_1620 MmarC5_0684
MmarC5_1620 MmarC5_1234
MmarC5_1621 MmarC5_1234
MmarC5_1621 MmarC5_0684
MmarC5_1621 MmarC5_1620
MmarC5_1629 MmarC5_1393
MmarC5_1629 MmarC5_0754
MmarC5_1630 MmarC5_1492
MmarC5_1630 MmarC5_1493
MmarC5_1630 MmarC5_1495
MmarC5_1635 MmarC5_1763
MmarC5_1635 MmarC5_1637
MmarC5_1635 MmarC5_0233
MmarC5_1637 MmarC5_1763
MmarC5_1637 MmarC5_1635
MmarC5_1646 MmarC5_1701
MmarC5_1646 MmarC5_1443
MmarC5_1653 MmarC5_1481
MmarC5_1653 MmarC5_1343
MmarC5_1653 MmarC5_0820
MmarC5_1656 MmarC5_0152
MmarC5_1656 MmarC5_1676
MmarC5_1656 MmarC5_1471
MmarC5_1656 MmarC5_1258
MmarC5_1656 MmarC5_1390
MmarC5_1656 MmarC5_1803
MmarC5_1671 MmarC5_1719
MmarC5_1671 MmarC5_0278
MmarC5_1671 MmarC5_0794
MmarC5_1671 MmarC5_0450
MmarC5_1671 MmarC5_1333
MmarC5_1671 MmarC5_1827
MmarC5_1671 MmarC5_1604
MmarC5_1671 MmarC5_1681
MmarC5_1671 MmarC5_1368
MmarC5_1671 MmarC5_1548
MmarC5_1671 MmarC5_1334
MmarC5_1671 MmarC5_0959
MmarC5_1671 MmarC5_0028
MmarC5_1671 MmarC5_1369
MmarC5_1671 MmarC5_0277
MmarC5_1673 MmarC5_1768
MmarC5_1673 MmarC5_0727
MmarC5_1673 MmarC5_1826
MmarC5_1676 MmarC5_1656
MmarC5_1676 MmarC5_1258
MmarC5_1676 MmarC5_1390
MmarC5_1676 MmarC5_1803
MmarC5_1676 MmarC5_1471
MmarC5_1676 MmarC5_0152
MmarC5_1677 MmarC5_1469
MmarC5_1677 MmarC5_1730
MmarC5_1678 MmarC5_0890
MmarC5_1678 MmarC5_0184
MmarC5_1681 MmarC5_0531
MmarC5_1681 MmarC5_0576
MmarC5_1681 MmarC5_1522
MmarC5_1681 MmarC5_0073
MmarC5_1681 MmarC5_0277
MmarC5_1681 MmarC5_0071
MmarC5_1681 MmarC5_0261
MmarC5_1681 MmarC5_0794
MmarC5_1681 MmarC5_1540
MmarC5_1681 MmarC5_0517
MmarC5_1681 MmarC5_0317
MmarC5_1681 MmarC5_0278
MmarC5_1681 MmarC5_0479
MmarC5_1681 MmarC5_0890
MmarC5_1681 MmarC5_1719
MmarC5_1681 MmarC5_0471
MmarC5_1681 MmarC5_1380
MmarC5_1681 MmarC5_0379
MmarC5_1681 MmarC5_1527
MmarC5_1681 MmarC5_0285
MmarC5_1681 MmarC5_1333
MmarC5_1681 MmarC5_0954
MmarC5_1681 MmarC5_0490
MmarC5_1681 MmarC5_0780
MmarC5_1681 MmarC5_1357
MmarC5_1681 MmarC5_1803
MmarC5_1681 MmarC5_0378
MmarC5_1681 MmarC5_1671
MmarC5_1681 MmarC5_0953
MmarC5_1681 MmarC5_0070
MmarC5_1681 MmarC5_0072
MmarC5_1681 MmarC5_1368
MmarC5_1681 MmarC5_0298
MmarC5_1681 MmarC5_1534
MmarC5_1681 MmarC5_0469
MmarC5_1681 MmarC5_1334
MmarC5_1681 MmarC5_0436
MmarC5_1681 MmarC5_1369
MmarC5_1682 MmarC5_1011
MmarC5_1682 MmarC5_0687
MmarC5_1682 MmarC5_0087
MmarC5_1682 MmarC5_0711
MmarC5_1684 MmarC5_0794
MmarC5_1684 MmarC5_1059
MmarC5_1684 MmarC5_0205
MmarC5_1684 MmarC5_1530
MmarC5_1684 MmarC5_0915
MmarC5_1684 MmarC5_1221
MmarC5_1684 MmarC5_1716
MmarC5_1684 MmarC5_1417
MmarC5_1701 MmarC5_1646
MmarC5_1701 MmarC5_1233
MmarC5_1701 MmarC5_0230
MmarC5_1704 MmarC5_1237
MmarC5_1704 MmarC5_0727
MmarC5_1704 MmarC5_1378
MmarC5_1704 MmarC5_0187
MmarC5_1704 MmarC5_1546
MmarC5_1704 MmarC5_1031
MmarC5_1708 MmarC5_1250
MmarC5_1708 MmarC5_1730
MmarC5_1709 MmarC5_0654
MmarC5_1709 MmarC5_0015
MmarC5_1709 MmarC5_0011
MmarC5_1709 MmarC5_0012
MmarC5_1709 MmarC5_0016
MmarC5_1709 MmarC5_0539
MmarC5_1709 MmarC5_0432
MmarC5_1709 MmarC5_0013
MmarC5_1709 MmarC5_0014
MmarC5_1709 MmarC5_0010
MmarC5_1709 MmarC5_0433
MmarC5_1709 MmarC5_0540
MmarC5_1709 MmarC5_1779
MmarC5_1709 MmarC5_0019
MmarC5_1709 MmarC5_0985
MmarC5_1709 MmarC5_0020
MmarC5_1709 MmarC5_0017
MmarC5_1709 MmarC5_0021
MmarC5_1709 MmarC5_0009
MmarC5_1709 MmarC5_0018
MmarC5_1710 MmarC5_0539
MmarC5_1710 MmarC5_0433
MmarC5_1710 MmarC5_0432
MmarC5_1710 MmarC5_0540
MmarC5_1710 MmarC5_0654
MmarC5_1712 MmarC5_0432
MmarC5_1712 MmarC5_0539
MmarC5_1712 MmarC5_0540
MmarC5_1712 MmarC5_0654
MmarC5_1712 MmarC5_0433
MmarC5_1713 MmarC5_0654
MmarC5_1713 MmarC5_0539
MmarC5_1713 MmarC5_0432
MmarC5_1713 MmarC5_0433
MmarC5_1713 MmarC5_0540
MmarC5_1715 MmarC5_0804
MmarC5_1715 MmarC5_1537
MmarC5_1715 MmarC5_0296
MmarC5_1715 MmarC5_0805
MmarC5_1715 MmarC5_0075
MmarC5_1715 MmarC5_1799
MmarC5_1715 MmarC5_0074
MmarC5_1715 MmarC5_1538
MmarC5_1715 MmarC5_0295
MmarC5_1716 MmarC5_1417
MmarC5_1716 MmarC5_1684
MmarC5_1716 MmarC5_1393
MmarC5_1716 MmarC5_1221
MmarC5_1717 MmarC5_1227
MmarC5_1719 MmarC5_0379
MmarC5_1719 MmarC5_0261
MmarC5_1719 MmarC5_1681
MmarC5_1719 MmarC5_1368
MmarC5_1719 MmarC5_1671
MmarC5_1719 MmarC5_1369
MmarC5_1719 MmarC5_0378
MmarC5_1719 MmarC5_0277
MmarC5_1719 MmarC5_0780
MmarC5_1719 MmarC5_0479
MmarC5_1719 MmarC5_0517
MmarC5_1719 MmarC5_0278
MmarC5_1719 MmarC5_0794
MmarC5_1727 MmarC5_0206
MmarC5_1727 MmarC5_0384
MmarC5_1727 MmarC5_0298
MmarC5_1727 MmarC5_0512
MmarC5_1727 MmarC5_1299
MmarC5_1727 MmarC5_0439
MmarC5_1727 MmarC5_1820
MmarC5_1727 MmarC5_0581
MmarC5_1730 MmarC5_1250
MmarC5_1730 MmarC5_1708
MmarC5_1730 MmarC5_1677
MmarC5_1745 MmarC5_0688
MmarC5_1747 MmarC5_1818
MmarC5_1747 MmarC5_0760
MmarC5_1750 MmarC5_0480
MmarC5_1750 MmarC5_0517
MmarC5_1750 MmarC5_1054
MmarC5_1750 MmarC5_1547
MmarC5_1750 MmarC5_0845
MmarC5_1750 MmarC5_0497
MmarC5_1750 MmarC5_0581
MmarC5_1750 MmarC5_1604
MmarC5_1750 MmarC5_1820
MmarC5_1750 MmarC5_0725
MmarC5_1750 MmarC5_0146
MmarC5_1750 MmarC5_0577
MmarC5_1750 MmarC5_0585
MmarC5_1753 MmarC5_1573
MmarC5_1753 MmarC5_1546
MmarC5_1756 MmarC5_0057
MmarC5_1756 MmarC5_0056
MmarC5_1756 MmarC5_1093
MmarC5_1756 MmarC5_1454
MmarC5_1757 MmarC5_1758
MmarC5_1757 MmarC5_1444
MmarC5_1757 MmarC5_1455
MmarC5_1757 MmarC5_1445
MmarC5_1757 MmarC5_1453
MmarC5_1757 MmarC5_1759
MmarC5_1757 MmarC5_1094
MmarC5_1757 MmarC5_1093
MmarC5_1757 MmarC5_1447
MmarC5_1757 MmarC5_1454
MmarC5_1758 MmarC5_1455
MmarC5_1758 MmarC5_1757
MmarC5_1758 MmarC5_1444
MmarC5_1758 MmarC5_1759
MmarC5_1758 MmarC5_1453
MmarC5_1758 MmarC5_1094
MmarC5_1758 MmarC5_1447
MmarC5_1759 MmarC5_1454
MmarC5_1759 MmarC5_1094
MmarC5_1759 MmarC5_1093
MmarC5_1759 MmarC5_1447
MmarC5_1759 MmarC5_1757
MmarC5_1759 MmarC5_1758
MmarC5_1759 MmarC5_1444
MmarC5_1759 MmarC5_1455
MmarC5_1759 MmarC5_1445
MmarC5_1759 MmarC5_1453
MmarC5_1763 MmarC5_1247
MmarC5_1763 MmarC5_1004
MmarC5_1763 MmarC5_1635
MmarC5_1763 MmarC5_0187
MmarC5_1763 MmarC5_1637
MmarC5_1763 MmarC5_1390
MmarC5_1763 MmarC5_0896
MmarC5_1763 MmarC5_0048
MmarC5_1768 MmarC5_1826
MmarC5_1768 MmarC5_1237
MmarC5_1768 MmarC5_1673
MmarC5_1769 MmarC5_1489
MmarC5_1769 MmarC5_0446
MmarC5_1779 MmarC5_0433
MmarC5_1779 MmarC5_0014
MmarC5_1779 MmarC5_0013
MmarC5_1779 MmarC5_0015
MmarC5_1779 MmarC5_0011
MmarC5_1779 MmarC5_0012
MmarC5_1779 MmarC5_0016
MmarC5_1779 MmarC5_0654
MmarC5_1779 MmarC5_0539
MmarC5_1779 MmarC5_0540
MmarC5_1779 MmarC5_0010
MmarC5_1779 MmarC5_0432
MmarC5_1779 MmarC5_0838
MmarC5_1779 MmarC5_1709
MmarC5_1779 MmarC5_0018
MmarC5_1779 MmarC5_0985
MmarC5_1779 MmarC5_0019
MmarC5_1779 MmarC5_0020
MmarC5_1779 MmarC5_0017
MmarC5_1779 MmarC5_0009
MmarC5_1779 MmarC5_0021
MmarC5_1791 MmarC5_1491
MmarC5_1792 MmarC5_0324
MmarC5_1799 MmarC5_0801
MmarC5_1799 MmarC5_0343
MmarC5_1799 MmarC5_1452
MmarC5_1799 MmarC5_0009
MmarC5_1799 MmarC5_0015
MmarC5_1799 MmarC5_0011
MmarC5_1799 MmarC5_0800
MmarC5_1799 MmarC5_0344
MmarC5_1799 MmarC5_1450
MmarC5_1799 MmarC5_0012
MmarC5_1799 MmarC5_0399
MmarC5_1799 MmarC5_0016
MmarC5_1799 MmarC5_0345
MmarC5_1799 MmarC5_0346
MmarC5_1799 MmarC5_0014
MmarC5_1799 MmarC5_0013
MmarC5_1799 MmarC5_0010
MmarC5_1799 MmarC5_0347
MmarC5_1799 MmarC5_1451
MmarC5_1799 MmarC5_0788
MmarC5_1799 MmarC5_1607
MmarC5_1799 MmarC5_1715
MmarC5_1799 MmarC5_1449
MmarC5_1799 MmarC5_0342
MmarC5_1802 MmarC5_0517
MmarC5_1802 MmarC5_0491
MmarC5_1802 MmarC5_0287
MmarC5_1802 MmarC5_0110
MmarC5_1803 MmarC5_0576
MmarC5_1803 MmarC5_1036
MmarC5_1803 MmarC5_0216
MmarC5_1803 MmarC5_1540
MmarC5_1803 MmarC5_1471
MmarC5_1803 MmarC5_0215
MmarC5_1803 MmarC5_0890
MmarC5_1803 MmarC5_0471
MmarC5_1803 MmarC5_1412
MmarC5_1803 MmarC5_0267
MmarC5_1803 MmarC5_1584
MmarC5_1803 MmarC5_1676
MmarC5_1803 MmarC5_1380
MmarC5_1803 MmarC5_1242
MmarC5_1803 MmarC5_0073
MmarC5_1803 MmarC5_0531
MmarC5_1803 MmarC5_1656
MmarC5_1803 MmarC5_0277
MmarC5_1803 MmarC5_0071
MmarC5_1803 MmarC5_0332
MmarC5_1803 MmarC5_0218
MmarC5_1803 MmarC5_1258
MmarC5_1803 MmarC5_0285
MmarC5_1803 MmarC5_1197
MmarC5_1803 MmarC5_0490
MmarC5_1803 MmarC5_0954
MmarC5_1803 MmarC5_1333
MmarC5_1803 MmarC5_0530
MmarC5_1803 MmarC5_1357
MmarC5_1803 MmarC5_0265
MmarC5_1803 MmarC5_0072
MmarC5_1803 MmarC5_0266
MmarC5_1803 MmarC5_1681
MmarC5_1803 MmarC5_0562
MmarC5_1803 MmarC5_0214
MmarC5_1803 MmarC5_0070
MmarC5_1803 MmarC5_0271
MmarC5_1803 MmarC5_0953
MmarC5_1803 MmarC5_1368
MmarC5_1803 MmarC5_0217
MmarC5_1803 MmarC5_1425
MmarC5_1803 MmarC5_0298
MmarC5_1803 MmarC5_1390
MmarC5_1803 MmarC5_0528
MmarC5_1803 MmarC5_1534
MmarC5_1803 MmarC5_0469
MmarC5_1803 MmarC5_1334
MmarC5_1803 MmarC5_0436
MmarC5_1803 MmarC5_0041
MmarC5_1803 MmarC5_1369
MmarC5_1803 MmarC5_1196
MmarC5_1812 MmarC5_0745
MmarC5_1818 MmarC5_0387
MmarC5_1818 MmarC5_1747
MmarC5_1820 MmarC5_0439
MmarC5_1820 MmarC5_1750
MmarC5_1820 MmarC5_1054
MmarC5_1820 MmarC5_1727
MmarC5_1820 MmarC5_0581
MmarC5_1820 MmarC5_1604
MmarC5_1820 MmarC5_0384
MmarC5_1820 MmarC5_0480
MmarC5_1821 MmarC5_0139
MmarC5_1821 MmarC5_1247
MmarC5_1821 MmarC5_1566
MmarC5_1824 MmarC5_1825
MmarC5_1824 MmarC5_1827
MmarC5_1825 MmarC5_0086
