CHU_0004 CHU_2823
CHU_3672 CHU_1071
CHU_3672 CHU_0969
CHU_3672 CHU_1331
CHU_3693 CHU_3776
CHU_3693 CHU_3607
CHU_3693 CHU_0058
CHU_3693 CHU_0784
CHU_3693 CHU_1701
CHU_3693 CHU_0073
CHU_3693 CHU_0084
CHU_3693 CHU_3062
CHU_3693 CHU_3777
CHU_3693 CHU_3080
CHU_3693 CHU_3721
CHU_3693 CHU_3834
CHU_3698 CHU_0158
CHU_3718 CHU_2527
CHU_3718 CHU_3463
CHU_3718 CHU_2982
CHU_3718 CHU_3741
CHU_3718 CHU_3746
CHU_3718 CHU_2249
CHU_3718 CHU_2529
CHU_3718 CHU_2680
CHU_3718 CHU_1661
CHU_3718 CHU_1755
CHU_3718 CHU_3360
CHU_3718 CHU_1895
CHU_3718 CHU_0027
CHU_3718 CHU_0472
CHU_3718 CHU_3060
CHU_3718 CHU_1341
CHU_3718 CHU_2429
CHU_3718 CHU_2980
CHU_3718 CHU_1086
CHU_3718 CHU_1268
CHU_3718 CHU_1992
CHU_3718 CHU_0301
CHU_3718 CHU_3742
CHU_3718 CHU_1894
CHU_3718 CHU_1400
CHU_3718 CHU_3743
CHU_3720 CHU_0947
CHU_3720 CHU_0931
CHU_3720 CHU_1926
CHU_3721 CHU_0073
CHU_3721 CHU_0784
CHU_3721 CHU_1701
CHU_3721 CHU_0058
CHU_3721 CHU_0139
CHU_3721 CHU_3080
CHU_3721 CHU_3607
CHU_3721 CHU_0084
CHU_3721 CHU_3693
CHU_3724 CHU_0924
CHU_3724 CHU_2439
CHU_3724 CHU_0699
CHU_3724 CHU_1995
CHU_3729 CHU_0598
CHU_3729 CHU_0932
CHU_3729 CHU_2526
CHU_3731 CHU_2529
CHU_3731 CHU_1661
CHU_3731 CHU_2250
CHU_3731 CHU_0996
CHU_3731 CHU_0472
CHU_3731 CHU_1341
CHU_3731 CHU_3133
CHU_3731 CHU_3060
CHU_3731 CHU_0301
CHU_3731 CHU_2229
CHU_3731 CHU_1895
CHU_3731 CHU_1756
CHU_3731 CHU_1630
CHU_3731 CHU_1992
CHU_3731 CHU_1894
CHU_3733 CHU_1912
CHU_3733 CHU_3734
CHU_3733 CHU_0126
CHU_3733 CHU_0240
CHU_3734 CHU_1912
CHU_3734 CHU_3733
CHU_3734 CHU_0126
CHU_3739 CHU_1574
CHU_3739 CHU_0202
CHU_3739 CHU_3490
CHU_3741 CHU_3746
CHU_3741 CHU_3745
CHU_3741 CHU_3743
CHU_3741 CHU_3718
CHU_3741 CHU_2240
CHU_3741 CHU_0027
CHU_3741 CHU_2249
CHU_3741 CHU_1400
CHU_3741 CHU_2429
CHU_3741 CHU_3281
CHU_3741 CHU_1268
CHU_3741 CHU_1623
CHU_3741 CHU_1910
CHU_3741 CHU_2402
CHU_3741 CHU_3742
CHU_3741 CHU_1517
CHU_3741 CHU_1622
CHU_3741 CHU_2982
CHU_3741 CHU_2680
CHU_3741 CHU_2817
CHU_3741 CHU_1755
CHU_3741 CHU_2980
CHU_3742 CHU_0027
CHU_3742 CHU_1400
CHU_3742 CHU_3743
CHU_3742 CHU_3718
CHU_3742 CHU_2249
CHU_3742 CHU_2980
CHU_3742 CHU_3744
CHU_3742 CHU_2680
CHU_3742 CHU_3741
CHU_3743 CHU_3744
CHU_3743 CHU_3718
CHU_3743 CHU_3741
CHU_3743 CHU_2680
CHU_3743 CHU_2249
CHU_3743 CHU_2980
CHU_3743 CHU_3742
CHU_3743 CHU_1400
CHU_3743 CHU_0027
CHU_3744 CHU_3743
CHU_3744 CHU_0207
CHU_3744 CHU_3746
CHU_3744 CHU_1268
CHU_3744 CHU_3742
CHU_3745 CHU_3741
CHU_3745 CHU_2817
CHU_3745 CHU_3218
CHU_3745 CHU_1149
CHU_3746 CHU_2680
CHU_3746 CHU_3741
CHU_3746 CHU_2817
CHU_3746 CHU_3744
CHU_3746 CHU_2980
CHU_3746 CHU_1149
CHU_3746 CHU_3718
CHU_3746 CHU_0207
CHU_3746 CHU_1246
CHU_3746 CHU_2249
CHU_3746 CHU_1268
CHU_3746 CHU_1400
CHU_3746 CHU_0027
CHU_3762 CHU_3595
CHU_3762 CHU_0769
CHU_3762 CHU_3764
CHU_3764 CHU_3762
CHU_3764 CHU_0769
CHU_3764 CHU_3595
CHU_3776 CHU_3062
CHU_3776 CHU_1741
CHU_3776 CHU_0703
CHU_3776 CHU_0784
CHU_3776 CHU_3373
CHU_3776 CHU_0058
CHU_3776 CHU_0030
CHU_3776 CHU_3463
CHU_3776 CHU_1275
CHU_3776 CHU_3360
CHU_3776 CHU_3278
CHU_3776 CHU_2502
CHU_3776 CHU_3838
CHU_3776 CHU_1086
CHU_3776 CHU_1734
CHU_3776 CHU_3134
CHU_3776 CHU_3020
CHU_3776 CHU_0053
CHU_3776 CHU_1735
CHU_3776 CHU_1021
CHU_3776 CHU_3495
CHU_3776 CHU_1228
CHU_3776 CHU_2824
CHU_3776 CHU_3607
CHU_3776 CHU_3777
CHU_3776 CHU_3693
CHU_3776 CHU_2612
CHU_3776 CHU_3362
CHU_3777 CHU_0053
CHU_3777 CHU_0058
CHU_3777 CHU_3020
CHU_3777 CHU_3495
CHU_3777 CHU_1228
CHU_3777 CHU_1735
CHU_3777 CHU_1021
CHU_3777 CHU_2824
CHU_3777 CHU_3607
CHU_3777 CHU_3693
CHU_3777 CHU_1275
CHU_3777 CHU_2612
CHU_3777 CHU_1741
CHU_3777 CHU_3463
CHU_3777 CHU_0784
CHU_3777 CHU_3373
CHU_3777 CHU_3360
CHU_3777 CHU_3278
CHU_3777 CHU_2502
CHU_3777 CHU_1086
CHU_3777 CHU_3838
CHU_3777 CHU_1734
CHU_3777 CHU_3134
CHU_3777 CHU_3362
CHU_3777 CHU_3776
CHU_3777 CHU_0703
CHU_3777 CHU_3062
CHU_3777 CHU_0030
CHU_3784 CHU_2103
CHU_3784 CHU_1655
CHU_3784 CHU_2802
CHU_3784 CHU_0803
CHU_3784 CHU_1842
CHU_3784 CHU_1107
CHU_3784 CHU_1280
CHU_3784 CHU_1401
CHU_3810 CHU_0308
CHU_3811 CHU_1107
CHU_3811 CHU_1401
CHU_3811 CHU_2802
CHU_3811 CHU_2103
CHU_3811 CHU_0803
CHU_3811 CHU_1280
CHU_3811 CHU_1842
CHU_3811 CHU_1655
CHU_3818 CHU_3821
CHU_3818 CHU_3820
CHU_3818 CHU_3819
CHU_3819 CHU_3821
CHU_3819 CHU_3820
CHU_3819 CHU_3818
CHU_3820 CHU_3821
CHU_3820 CHU_3819
CHU_3820 CHU_3818
CHU_3821 CHU_3818
CHU_3821 CHU_3820
CHU_3821 CHU_2233
CHU_3821 CHU_3819
CHU_3827 CHU_2527
CHU_3827 CHU_3179
CHU_3827 CHU_0017
CHU_3834 CHU_3080
CHU_3834 CHU_0058
CHU_3834 CHU_0784
CHU_3834 CHU_1701
CHU_3834 CHU_0053
CHU_3834 CHU_3835
CHU_3834 CHU_0084
CHU_3834 CHU_3607
CHU_3834 CHU_3693
CHU_3835 CHU_3272
CHU_3835 CHU_0053
CHU_3835 CHU_3834
CHU_3835 CHU_1149
CHU_3836 CHU_1581
CHU_3836 CHU_0308
CHU_3836 CHU_1345
CHU_3838 CHU_1734
CHU_3838 CHU_3134
CHU_3838 CHU_3776
CHU_3838 CHU_3777
CHU_3838 CHU_1660
CHU_3838 CHU_0467
CHU_3838 CHU_3495
CHU_3838 CHU_3484
CHU_3838 CHU_1735
CHU_3838 CHU_2612
CHU_3838 CHU_1741
CHU_3838 CHU_2502
CHU_3838 CHU_0472
CHU_3838 CHU_3278
CHU_3843 CHU_0900
CHU_3843 CHU_0494
CHU_3843 CHU_0850
CHU_3843 CHU_3393
CHU_3843 CHU_3391
