CKO_00003 CKO_00004
CKO_00332 CKO_04452
CKO_00332 CKO_02424
CKO_00332 CKO_00565
CKO_00332 CKO_03119
CKO_00332 CKO_03800
CKO_00332 CKO_00661
CKO_00332 CKO_01621
CKO_00332 CKO_04514
CKO_00332 CKO_00011
CKO_00332 CKO_03118
CKO_00332 CKO_01725
CKO_00332 CKO_00108
CKO_00332 CKO_03117
CKO_00332 CKO_02287
CKO_00332 CKO_01425
CKO_00332 CKO_01448
CKO_00332 CKO_03848
CKO_00332 CKO_03116
CKO_00332 CKO_01429
CKO_00332 CKO_03300
CKO_00332 CKO_04641
CKO_00332 CKO_03301
CKO_00332 CKO_01709
CKO_00332 CKO_02209
CKO_00332 CKO_05061
CKO_00332 CKO_01310
CKO_00332 CKO_03043
CKO_00336 CKO_02425
CKO_00336 CKO_01344
CKO_00336 CKO_00821
CKO_00337 CKO_02287
CKO_00337 CKO_04667
CKO_00337 CKO_03181
CKO_00337 CKO_03043
CKO_00337 CKO_02098
CKO_00337 CKO_04515
CKO_00337 CKO_04514
CKO_00337 CKO_00498
CKO_00337 CKO_03994
CKO_00337 CKO_03850
CKO_00337 CKO_02209
CKO_00337 CKO_03304
CKO_00337 CKO_00340
CKO_00337 CKO_02431
CKO_00337 CKO_00545
CKO_00337 CKO_03906
CKO_00337 CKO_02830
CKO_00337 CKO_00497
CKO_00337 CKO_03851
CKO_00337 CKO_02429
CKO_00337 CKO_03258
CKO_00337 CKO_03816
CKO_00337 CKO_03259
CKO_00337 CKO_00470
CKO_00337 CKO_04222
CKO_00337 CKO_01425
CKO_00337 CKO_01318
CKO_00337 CKO_04666
CKO_00337 CKO_02168
CKO_00340 CKO_04514
CKO_00340 CKO_03850
CKO_00340 CKO_03994
CKO_00340 CKO_03258
CKO_00340 CKO_01425
CKO_00340 CKO_01318
CKO_00340 CKO_00337
CKO_00340 CKO_04666
CKO_00340 CKO_02168
CKO_00340 CKO_02287
CKO_00340 CKO_04667
CKO_00340 CKO_03181
CKO_00340 CKO_03043
CKO_00340 CKO_00545
CKO_00340 CKO_02431
CKO_00340 CKO_03906
CKO_00340 CKO_03304
CKO_00340 CKO_00497
CKO_00340 CKO_02830
CKO_00340 CKO_02429
CKO_00340 CKO_03851
CKO_00340 CKO_03816
CKO_00340 CKO_05043
CKO_00340 CKO_00470
CKO_00340 CKO_04222
CKO_00342 CKO_05043
CKO_00344 CKO_00538
CKO_00344 CKO_00346
CKO_00344 CKO_00345
CKO_00344 CKO_04870
CKO_00345 CKO_00344
CKO_00345 CKO_04870
CKO_00345 CKO_00538
CKO_00345 CKO_00346
CKO_00346 CKO_00538
CKO_00346 CKO_00345
CKO_00346 CKO_04870
CKO_00346 CKO_00344
CKO_00350 CKO_03145
CKO_00350 CKO_02989
CKO_00350 CKO_02656
CKO_00350 CKO_00193
CKO_00350 CKO_04331
CKO_00351 CKO_01197
CKO_00351 CKO_01949
CKO_00351 CKO_03666
CKO_00351 CKO_04182
CKO_00358 CKO_00377
CKO_00358 CKO_00375
CKO_00358 CKO_00359
CKO_00358 CKO_00222
CKO_00359 CKO_00358
CKO_00359 CKO_02487
CKO_00359 CKO_01652
CKO_00359 CKO_00375
CKO_00359 CKO_04626
CKO_00359 CKO_02485
CKO_00359 CKO_01932
CKO_00359 CKO_00222
CKO_00365 CKO_00368
CKO_00365 CKO_03083
CKO_00365 CKO_00367
CKO_00365 CKO_00366
CKO_00365 CKO_04113
CKO_00365 CKO_04112
CKO_00366 CKO_00368
CKO_00366 CKO_00365
CKO_00366 CKO_03083
CKO_00366 CKO_04113
CKO_00366 CKO_00367
CKO_00366 CKO_04112
CKO_00367 CKO_00366
CKO_00367 CKO_04113
CKO_00367 CKO_04112
CKO_00367 CKO_03083
CKO_00367 CKO_00368
CKO_00367 CKO_00365
CKO_00368 CKO_00365
CKO_00368 CKO_00367
CKO_00368 CKO_03083
CKO_00368 CKO_00366
CKO_00368 CKO_04112
CKO_00368 CKO_04113
CKO_00369 CKO_03539
CKO_00369 CKO_03454
CKO_00369 CKO_04539
CKO_00369 CKO_03902
CKO_00369 CKO_01563
CKO_00369 CKO_01695
CKO_00369 CKO_00379
CKO_00369 CKO_03055
CKO_00369 CKO_00261
CKO_00369 CKO_04402
CKO_00369 CKO_01629
CKO_00369 CKO_01783
CKO_00369 CKO_02941
CKO_00369 CKO_02713
CKO_00369 CKO_00258
CKO_00369 CKO_02959
CKO_00369 CKO_05096
CKO_00369 CKO_00171
CKO_00369 CKO_04038
CKO_00369 CKO_00296
CKO_00369 CKO_04117
CKO_00369 CKO_02139
CKO_00369 CKO_02822
CKO_00369 CKO_01707
CKO_00369 CKO_01706
CKO_00369 CKO_02129
CKO_00369 CKO_05064
CKO_00369 CKO_04036
CKO_00369 CKO_04119
CKO_00370 CKO_04330
CKO_00370 CKO_00280
CKO_00370 CKO_03418
CKO_00370 CKO_02672
CKO_00370 CKO_04105
CKO_00370 CKO_02680
CKO_00370 CKO_03271
CKO_00370 CKO_05105
CKO_00370 CKO_02669
CKO_00370 CKO_04136
CKO_00370 CKO_00279
CKO_00370 CKO_01962
CKO_00370 CKO_03242
CKO_00370 CKO_02958
CKO_00372 CKO_00218
CKO_00372 CKO_01648
CKO_00372 CKO_01650
CKO_00375 CKO_04538
CKO_00375 CKO_03571
CKO_00375 CKO_04309
CKO_00375 CKO_01957
CKO_00375 CKO_04070
CKO_00375 CKO_01116
CKO_00375 CKO_00377
CKO_00375 CKO_01801
CKO_00375 CKO_00028
CKO_00375 CKO_00292
CKO_00375 CKO_00029
CKO_00375 CKO_02471
CKO_00375 CKO_00492
CKO_00375 CKO_03243
CKO_00375 CKO_01054
CKO_00375 CKO_04265
CKO_00375 CKO_03797
CKO_00375 CKO_01759
CKO_00375 CKO_00329
CKO_00375 CKO_05127
CKO_00375 CKO_01113
CKO_00375 CKO_04071
CKO_00375 CKO_03572
CKO_00375 CKO_00412
CKO_00375 CKO_00330
CKO_00375 CKO_00687
CKO_00375 CKO_01053
CKO_00375 CKO_03378
CKO_00375 CKO_01628
CKO_00375 CKO_00493
CKO_00375 CKO_00358
CKO_00375 CKO_03410
CKO_00375 CKO_03893
CKO_00375 CKO_04295
CKO_00375 CKO_00222
CKO_00375 CKO_00359
CKO_00376 CKO_00377
CKO_00376 CKO_00417
CKO_00376 CKO_00613
CKO_00376 CKO_03046
CKO_00377 CKO_01762
CKO_00377 CKO_04533
CKO_00377 CKO_00376
CKO_00377 CKO_04056
CKO_00377 CKO_03643
CKO_00377 CKO_04308
CKO_00377 CKO_05054
CKO_00377 CKO_05129
CKO_00377 CKO_01159
CKO_00377 CKO_03642
CKO_00377 CKO_04531
CKO_00377 CKO_00029
CKO_00377 CKO_03000
CKO_00377 CKO_00417
CKO_00377 CKO_03046
CKO_00377 CKO_01161
CKO_00377 CKO_01628
CKO_00377 CKO_04307
CKO_00377 CKO_05131
CKO_00377 CKO_01761
CKO_00377 CKO_00491
CKO_00377 CKO_03430
CKO_00377 CKO_04538
CKO_00377 CKO_03571
CKO_00377 CKO_04070
CKO_00377 CKO_04057
CKO_00377 CKO_05130
CKO_00377 CKO_04532
CKO_00377 CKO_02485
CKO_00377 CKO_02414
CKO_00377 CKO_02945
CKO_00377 CKO_03641
CKO_00377 CKO_00375
CKO_00377 CKO_04058
CKO_00377 CKO_00490
CKO_00377 CKO_02999
CKO_00377 CKO_00358
CKO_00377 CKO_00489
CKO_00377 CKO_01160
CKO_00377 CKO_01957
CKO_00377 CKO_00299
CKO_00377 CKO_05132
CKO_00377 CKO_04534
CKO_00377 CKO_01763
CKO_00379 CKO_04119
CKO_00379 CKO_01695
CKO_00379 CKO_03055
CKO_00379 CKO_03902
CKO_00379 CKO_01706
CKO_00379 CKO_03539
CKO_00379 CKO_01707
CKO_00379 CKO_02129
CKO_00379 CKO_00258
CKO_00379 CKO_04036
CKO_00379 CKO_05096
CKO_00379 CKO_02959
CKO_00379 CKO_00171
CKO_00379 CKO_04038
CKO_00379 CKO_00369
CKO_00379 CKO_00296
CKO_00379 CKO_04117
CKO_00379 CKO_01563
CKO_00379 CKO_02139
CKO_00379 CKO_02822
CKO_00379 CKO_02941
CKO_00379 CKO_04539
CKO_00379 CKO_04402
CKO_00379 CKO_01629
CKO_00379 CKO_00261
CKO_00379 CKO_01783
CKO_00379 CKO_03454
CKO_00379 CKO_05064
CKO_00379 CKO_02713
CKO_00382 CKO_05104
CKO_00389 CKO_03407
CKO_00389 CKO_02669
CKO_00389 CKO_03418
CKO_00389 CKO_02680
CKO_00389 CKO_04105
CKO_00389 CKO_03408
CKO_00389 CKO_02958
CKO_00389 CKO_01630
CKO_00389 CKO_03242
CKO_00396 CKO_02042
CKO_00396 CKO_03140
CKO_00396 CKO_01789
CKO_00396 CKO_01543
CKO_00396 CKO_01274
CKO_00396 CKO_04622
CKO_00396 CKO_04620
CKO_00409 CKO_00109
CKO_00409 CKO_05045
CKO_00409 CKO_01318
CKO_00412 CKO_01116
CKO_00412 CKO_02825
CKO_00412 CKO_05021
CKO_00412 CKO_01801
CKO_00412 CKO_01759
CKO_00412 CKO_00292
CKO_00412 CKO_03243
CKO_00412 CKO_02471
CKO_00412 CKO_00492
CKO_00412 CKO_04265
CKO_00412 CKO_00375
CKO_00412 CKO_03797
CKO_00412 CKO_02379
CKO_00412 CKO_04071
CKO_00412 CKO_05127
CKO_00412 CKO_00330
CKO_00412 CKO_00493
CKO_00412 CKO_03572
CKO_00412 CKO_01628
CKO_00412 CKO_00687
CKO_00412 CKO_03378
CKO_00412 CKO_01209
CKO_00412 CKO_00329
CKO_00412 CKO_03410
CKO_00412 CKO_04958
CKO_00412 CKO_02049
CKO_00412 CKO_03893
CKO_00412 CKO_04295
CKO_00412 CKO_04837
CKO_00412 CKO_01113
CKO_00412 CKO_01957
CKO_00412 CKO_04538
CKO_00412 CKO_04309
CKO_00417 CKO_00613
CKO_00417 CKO_00376
CKO_00417 CKO_03046
CKO_00417 CKO_00377
CKO_00435 CKO_00687
CKO_00435 CKO_03378
CKO_00435 CKO_04309
CKO_00435 CKO_03893
CKO_00435 CKO_00330
CKO_00435 CKO_01450
CKO_00435 CKO_00492
CKO_00435 CKO_03079
CKO_00435 CKO_03797
CKO_00435 CKO_05127
CKO_00435 CKO_04295
CKO_00435 CKO_01116
CKO_00435 CKO_01800
CKO_00435 CKO_03410
CKO_00435 CKO_03243
CKO_00435 CKO_01113
CKO_00435 CKO_00493
CKO_00435 CKO_04296
CKO_00435 CKO_00329
CKO_00448 CKO_00789
CKO_00448 CKO_03258
CKO_00448 CKO_02433
CKO_00448 CKO_04661
CKO_00448 CKO_00188
CKO_00448 CKO_02287
CKO_00448 CKO_03043
CKO_00448 CKO_02965
CKO_00448 CKO_00545
CKO_00448 CKO_02431
CKO_00448 CKO_03851
CKO_00448 CKO_02429
CKO_00448 CKO_03816
CKO_00448 CKO_00497
CKO_00448 CKO_00785
CKO_00448 CKO_03994
CKO_00448 CKO_02829
CKO_00448 CKO_04514
CKO_00448 CKO_02827
CKO_00448 CKO_03850
CKO_00448 CKO_03853
CKO_00448 CKO_04222
CKO_00448 CKO_00449
CKO_00448 CKO_02439
CKO_00448 CKO_01425
CKO_00448 CKO_00187
CKO_00448 CKO_02168
CKO_00449 CKO_03043
CKO_00449 CKO_00188
CKO_00449 CKO_00547
CKO_00449 CKO_03816
CKO_00449 CKO_02965
CKO_00449 CKO_00545
CKO_00449 CKO_00785
CKO_00449 CKO_04009
CKO_00449 CKO_04222
CKO_00449 CKO_02829
CKO_00449 CKO_04514
CKO_00449 CKO_03994
CKO_00449 CKO_02287
CKO_00449 CKO_00548
CKO_00449 CKO_00448
CKO_00449 CKO_00862
CKO_00449 CKO_00497
CKO_00449 CKO_02827
CKO_00449 CKO_00789
CKO_00449 CKO_04661
CKO_00449 CKO_00187
CKO_00449 CKO_02168
CKO_00456 CKO_02568
CKO_00456 CKO_01339
CKO_00456 CKO_01168
CKO_00456 CKO_03876
CKO_00456 CKO_03920
CKO_00456 CKO_03919
CKO_00456 CKO_00916
CKO_00456 CKO_02164
CKO_00456 CKO_01340
CKO_00456 CKO_01253
CKO_00456 CKO_00525
CKO_00456 CKO_04782
CKO_00462 CKO_04923
CKO_00462 CKO_02530
CKO_00462 CKO_01965
CKO_00462 CKO_04921
CKO_00462 CKO_02528
CKO_00462 CKO_01967
CKO_00462 CKO_01375
CKO_00462 CKO_03730
CKO_00462 CKO_01966
CKO_00462 CKO_04924
CKO_00462 CKO_02351
CKO_00462 CKO_01963
CKO_00462 CKO_00866
CKO_00466 CKO_04297
CKO_00466 CKO_02165
CKO_00467 CKO_04853
CKO_00470 CKO_02830
CKO_00470 CKO_00545
CKO_00470 CKO_03906
CKO_00470 CKO_02431
CKO_00470 CKO_03043
CKO_00470 CKO_03678
CKO_00470 CKO_03304
CKO_00470 CKO_03681
CKO_00470 CKO_01425
CKO_00470 CKO_00866
CKO_00470 CKO_02168
CKO_00470 CKO_02287
CKO_00470 CKO_01318
CKO_00470 CKO_04666
CKO_00470 CKO_00337
CKO_00470 CKO_04514
CKO_00470 CKO_03850
CKO_00470 CKO_03994
CKO_00470 CKO_00340
CKO_00470 CKO_03680
CKO_00470 CKO_03181
CKO_00470 CKO_00497
CKO_00470 CKO_04667
CKO_00470 CKO_03851
CKO_00470 CKO_01967
CKO_00470 CKO_02429
CKO_00470 CKO_03816
CKO_00470 CKO_03679
CKO_00470 CKO_03258
CKO_00470 CKO_01966
CKO_00470 CKO_04222
CKO_00470 CKO_02439
CKO_00471 CKO_04194
CKO_00471 CKO_02211
CKO_00471 CKO_00237
CKO_00471 CKO_03333
CKO_00471 CKO_01615
CKO_00471 CKO_04578
CKO_00474 CKO_03776
CKO_00474 CKO_02984
CKO_00474 CKO_03140
CKO_00474 CKO_03351
CKO_00474 CKO_01543
CKO_00474 CKO_04622
CKO_00474 CKO_00066
CKO_00474 CKO_01271
CKO_00474 CKO_04620
CKO_00474 CKO_03350
CKO_00475 CKO_00184
CKO_00475 CKO_03875
CKO_00475 CKO_04098
CKO_00475 CKO_04271
CKO_00477 CKO_00481
CKO_00477 CKO_00479
CKO_00477 CKO_00480
CKO_00478 CKO_00480
CKO_00478 CKO_00479
CKO_00478 CKO_00481
CKO_00479 CKO_00480
CKO_00479 CKO_00478
CKO_00479 CKO_00481
CKO_00479 CKO_00477
CKO_00480 CKO_00478
CKO_00480 CKO_00479
CKO_00480 CKO_00477
CKO_00480 CKO_00481
CKO_00481 CKO_00478
CKO_00481 CKO_00477
CKO_00481 CKO_00479
CKO_00481 CKO_00480
CKO_00485 CKO_02271
CKO_00485 CKO_01736
CKO_00485 CKO_04956
CKO_00485 CKO_04379
CKO_00485 CKO_01647
CKO_00485 CKO_04868
CKO_00485 CKO_03826
CKO_00485 CKO_04322
CKO_00489 CKO_00377
CKO_00489 CKO_00490
CKO_00489 CKO_03643
CKO_00489 CKO_03641
CKO_00489 CKO_03645
CKO_00489 CKO_03642
CKO_00489 CKO_00491
CKO_00490 CKO_03645
CKO_00490 CKO_03641
CKO_00490 CKO_03642
CKO_00490 CKO_00377
CKO_00490 CKO_03643
CKO_00490 CKO_00489
CKO_00490 CKO_00491
CKO_00491 CKO_03641
CKO_00491 CKO_03642
CKO_00491 CKO_00490
CKO_00491 CKO_00377
CKO_00491 CKO_03643
CKO_00491 CKO_00489
CKO_00491 CKO_03645
CKO_00492 CKO_03085
CKO_00492 CKO_01801
CKO_00492 CKO_01748
CKO_00492 CKO_03075
CKO_00492 CKO_00092
CKO_00492 CKO_01800
CKO_00492 CKO_01271
CKO_00492 CKO_01450
CKO_00492 CKO_03848
CKO_00492 CKO_04280
CKO_00492 CKO_03391
CKO_00492 CKO_00687
CKO_00492 CKO_03782
CKO_00492 CKO_02471
CKO_00492 CKO_00435
CKO_00492 CKO_03259
CKO_00492 CKO_05070
CKO_00492 CKO_00375
CKO_00492 CKO_01535
CKO_00492 CKO_01547
CKO_00492 CKO_03079
CKO_00492 CKO_03598
CKO_00492 CKO_03797
CKO_00492 CKO_01709
CKO_00492 CKO_03378
CKO_00492 CKO_00330
CKO_00492 CKO_00412
CKO_00492 CKO_02381
CKO_00492 CKO_01628
CKO_00492 CKO_00493
CKO_00492 CKO_03408
CKO_00492 CKO_00329
CKO_00492 CKO_03893
CKO_00492 CKO_01110
CKO_00492 CKO_04807
CKO_00492 CKO_03410
CKO_00492 CKO_04134
CKO_00492 CKO_04295
CKO_00492 CKO_01425
CKO_00492 CKO_04309
CKO_00492 CKO_01957
CKO_00492 CKO_04538
CKO_00493 CKO_00492
CKO_00493 CKO_02471
CKO_00493 CKO_01748
CKO_00493 CKO_00092
CKO_00493 CKO_03075
CKO_00493 CKO_01800
CKO_00493 CKO_04280
CKO_00493 CKO_01271
CKO_00493 CKO_01801
CKO_00493 CKO_03085
CKO_00493 CKO_03848
CKO_00493 CKO_00435
CKO_00493 CKO_01450
CKO_00493 CKO_03391
CKO_00493 CKO_03782
CKO_00493 CKO_03259
CKO_00493 CKO_03079
CKO_00493 CKO_01709
CKO_00493 CKO_03598
CKO_00493 CKO_05070
CKO_00493 CKO_01547
CKO_00493 CKO_01535
CKO_00493 CKO_00375
CKO_00493 CKO_03797
CKO_00493 CKO_00412
CKO_00493 CKO_00330
CKO_00493 CKO_00687
CKO_00493 CKO_03378
CKO_00493 CKO_03893
CKO_00493 CKO_02381
CKO_00493 CKO_01628
CKO_00493 CKO_00329
CKO_00493 CKO_04807
CKO_00493 CKO_01110
CKO_00493 CKO_03408
CKO_00493 CKO_03410
CKO_00493 CKO_01425
CKO_00493 CKO_04134
CKO_00493 CKO_04309
CKO_00493 CKO_01957
CKO_00493 CKO_04295
CKO_00493 CKO_04538
CKO_00497 CKO_03994
CKO_00497 CKO_03850
CKO_00497 CKO_02209
CKO_00497 CKO_02829
CKO_00497 CKO_00337
CKO_00497 CKO_04514
CKO_00497 CKO_02827
CKO_00497 CKO_00498
CKO_00497 CKO_00789
CKO_00497 CKO_04515
CKO_00497 CKO_04661
CKO_00497 CKO_03181
CKO_00497 CKO_02287
CKO_00497 CKO_04667
CKO_00497 CKO_03043
CKO_00497 CKO_00188
CKO_00497 CKO_02098
CKO_00497 CKO_03304
CKO_00497 CKO_00545
CKO_00497 CKO_02431
CKO_00497 CKO_03906
CKO_00497 CKO_02830
CKO_00497 CKO_00448
CKO_00497 CKO_02429
CKO_00497 CKO_03851
CKO_00497 CKO_01425
CKO_00497 CKO_00187
CKO_00497 CKO_04666
CKO_00497 CKO_02168
CKO_00497 CKO_01318
CKO_00497 CKO_00340
CKO_00497 CKO_03816
CKO_00497 CKO_00785
CKO_00497 CKO_03259
CKO_00497 CKO_04009
CKO_00497 CKO_03258
CKO_00497 CKO_04222
CKO_00497 CKO_00779
CKO_00497 CKO_00470
CKO_00497 CKO_00449
CKO_00498 CKO_00337
CKO_00498 CKO_02827
CKO_00498 CKO_03816
CKO_00498 CKO_00497
CKO_00498 CKO_05043
CKO_00498 CKO_04515
CKO_00498 CKO_02209
CKO_00498 CKO_00789
CKO_00498 CKO_00779
CKO_00504 CKO_03418
CKO_00504 CKO_04194
CKO_00504 CKO_00173
CKO_00504 CKO_04105
CKO_00504 CKO_05097
CKO_00504 CKO_00646
CKO_00504 CKO_02669
CKO_00504 CKO_03407
CKO_00504 CKO_01960
CKO_00504 CKO_01317
CKO_00504 CKO_03409
CKO_00504 CKO_00118
CKO_00504 CKO_02163
CKO_00505 CKO_00109
CKO_00505 CKO_01194
CKO_00505 CKO_03304
CKO_00505 CKO_01621
CKO_00505 CKO_02435
CKO_00505 CKO_01789
CKO_00505 CKO_02424
CKO_00505 CKO_03680
CKO_00505 CKO_02438
CKO_00505 CKO_03857
CKO_00505 CKO_02437
CKO_00505 CKO_03678
CKO_00505 CKO_04183
CKO_00505 CKO_05030
CKO_00505 CKO_03679
CKO_00505 CKO_00110
CKO_00505 CKO_01623
CKO_00505 CKO_03749
CKO_00505 CKO_03681
CKO_00505 CKO_02139
CKO_00505 CKO_03854
CKO_00505 CKO_02436
CKO_00505 CKO_01835
CKO_00505 CKO_02434
CKO_00508 CKO_04637
CKO_00508 CKO_02729
CKO_00508 CKO_00517
CKO_00508 CKO_02732
CKO_00508 CKO_02731
CKO_00509 CKO_02732
CKO_00509 CKO_02729
CKO_00509 CKO_02731
CKO_00509 CKO_04637
CKO_00510 CKO_03680
CKO_00510 CKO_02732
CKO_00510 CKO_03678
CKO_00510 CKO_02729
CKO_00510 CKO_03681
CKO_00510 CKO_04637
CKO_00510 CKO_02731
CKO_00510 CKO_00569
CKO_00510 CKO_03679
CKO_00511 CKO_02732
CKO_00511 CKO_02729
CKO_00511 CKO_02731
CKO_00511 CKO_04637
CKO_00512 CKO_02732
CKO_00512 CKO_02729
CKO_00512 CKO_02731
CKO_00512 CKO_04637
CKO_00513 CKO_02731
CKO_00513 CKO_04637
CKO_00513 CKO_02732
CKO_00513 CKO_02729
CKO_00514 CKO_02729
CKO_00514 CKO_02732
CKO_00514 CKO_04637
CKO_00514 CKO_02731
CKO_00515 CKO_02729
CKO_00515 CKO_02731
CKO_00515 CKO_02732
CKO_00515 CKO_04637
CKO_00516 CKO_02729
CKO_00516 CKO_02732
CKO_00516 CKO_02731
CKO_00516 CKO_04637
CKO_00517 CKO_02731
CKO_00517 CKO_00508
CKO_00517 CKO_02732
CKO_00517 CKO_04637
CKO_00517 CKO_02729
CKO_00518 CKO_02729
CKO_00518 CKO_02732
CKO_00518 CKO_02731
CKO_00518 CKO_04637
CKO_00519 CKO_02729
CKO_00519 CKO_02732
CKO_00519 CKO_02731
CKO_00519 CKO_04637
CKO_00520 CKO_02729
CKO_00520 CKO_02732
CKO_00520 CKO_02731
CKO_00520 CKO_04637
CKO_00521 CKO_01061
CKO_00521 CKO_04394
CKO_00521 CKO_01544
CKO_00521 CKO_04484
CKO_00521 CKO_01456
CKO_00521 CKO_01287
CKO_00521 CKO_03716
CKO_00521 CKO_03442
CKO_00521 CKO_01062
CKO_00521 CKO_04485
CKO_00521 CKO_01066
CKO_00521 CKO_01067
CKO_00521 CKO_03983
CKO_00521 CKO_03622
CKO_00522 CKO_01975
CKO_00522 CKO_00050
CKO_00522 CKO_05101
CKO_00522 CKO_04444
CKO_00522 CKO_01372
CKO_00522 CKO_01664
CKO_00522 CKO_01177
CKO_00525 CKO_02568
CKO_00525 CKO_01339
CKO_00525 CKO_00456
CKO_00525 CKO_03876
CKO_00525 CKO_03920
CKO_00525 CKO_03919
CKO_00525 CKO_00916
CKO_00525 CKO_01340
CKO_00525 CKO_03855
CKO_00525 CKO_02566
CKO_00525 CKO_02139
CKO_00525 CKO_00526
CKO_00525 CKO_00764
CKO_00525 CKO_01253
CKO_00526 CKO_00525
CKO_00526 CKO_02568
CKO_00526 CKO_00527
CKO_00527 CKO_00529
CKO_00527 CKO_00526
CKO_00528 CKO_00530
CKO_00528 CKO_01721
CKO_00529 CKO_00530
CKO_00529 CKO_00527
CKO_00530 CKO_00528
CKO_00530 CKO_00529
CKO_00531 CKO_03050
CKO_00534 CKO_01212
CKO_00534 CKO_04449
CKO_00534 CKO_00538
CKO_00534 CKO_04845
CKO_00534 CKO_00536
CKO_00534 CKO_03874
CKO_00534 CKO_04411
CKO_00534 CKO_04479
CKO_00534 CKO_05065
CKO_00534 CKO_04870
CKO_00534 CKO_01968
CKO_00534 CKO_03873
CKO_00534 CKO_00535
CKO_00534 CKO_01211
CKO_00534 CKO_03072
CKO_00535 CKO_01211
CKO_00535 CKO_04845
CKO_00535 CKO_05065
CKO_00535 CKO_03874
CKO_00535 CKO_00534
CKO_00535 CKO_04411
CKO_00535 CKO_03072
CKO_00535 CKO_04479
CKO_00535 CKO_04870
CKO_00535 CKO_04449
CKO_00535 CKO_01968
CKO_00535 CKO_01212
CKO_00535 CKO_03873
CKO_00535 CKO_00538
CKO_00535 CKO_00536
CKO_00536 CKO_00535
CKO_00536 CKO_01211
CKO_00536 CKO_04870
CKO_00536 CKO_03873
CKO_00536 CKO_01212
CKO_00536 CKO_04449
CKO_00536 CKO_01968
CKO_00536 CKO_00534
CKO_00536 CKO_04845
CKO_00536 CKO_00538
CKO_00536 CKO_03072
CKO_00536 CKO_03874
CKO_00536 CKO_04479
CKO_00536 CKO_04411
CKO_00536 CKO_05065
CKO_00538 CKO_04870
CKO_00538 CKO_00534
CKO_00538 CKO_00166
CKO_00538 CKO_00345
CKO_00538 CKO_00535
CKO_00538 CKO_00346
CKO_00538 CKO_04845
CKO_00538 CKO_00536
CKO_00538 CKO_00344
CKO_00540 CKO_04024
CKO_00540 CKO_04562
CKO_00540 CKO_02675
CKO_00540 CKO_05107
CKO_00540 CKO_03196
CKO_00540 CKO_01709
CKO_00540 CKO_04025
CKO_00540 CKO_05105
CKO_00540 CKO_00265
CKO_00540 CKO_01960
CKO_00540 CKO_01110
CKO_00540 CKO_02163
CKO_00540 CKO_04136
CKO_00540 CKO_00541
CKO_00541 CKO_02163
CKO_00541 CKO_00265
CKO_00541 CKO_05105
CKO_00541 CKO_01960
CKO_00541 CKO_00540
CKO_00541 CKO_04024
CKO_00541 CKO_04136
CKO_00541 CKO_01110
CKO_00541 CKO_02675
CKO_00541 CKO_03196
CKO_00541 CKO_05107
CKO_00541 CKO_04562
CKO_00541 CKO_01709
CKO_00541 CKO_04025
CKO_00542 CKO_02501
CKO_00542 CKO_04272
CKO_00542 CKO_04271
CKO_00545 CKO_04222
CKO_00545 CKO_00449
CKO_00545 CKO_00337
CKO_00545 CKO_04514
CKO_00545 CKO_03850
CKO_00545 CKO_03994
CKO_00545 CKO_03853
CKO_00545 CKO_03181
CKO_00545 CKO_02433
CKO_00545 CKO_03680
CKO_00545 CKO_04667
CKO_00545 CKO_03681
CKO_00545 CKO_00188
CKO_00545 CKO_02287
CKO_00545 CKO_03043
CKO_00545 CKO_00547
CKO_00545 CKO_03678
CKO_00545 CKO_02431
CKO_00545 CKO_02965
CKO_00545 CKO_03304
CKO_00545 CKO_00548
CKO_00545 CKO_00187
CKO_00545 CKO_02830
CKO_00545 CKO_03906
CKO_00545 CKO_01425
CKO_00545 CKO_02168
CKO_00545 CKO_04666
CKO_00545 CKO_01318
CKO_00545 CKO_03816
CKO_00545 CKO_00448
CKO_00545 CKO_00862
CKO_00545 CKO_03851
CKO_00545 CKO_02429
CKO_00545 CKO_00497
CKO_00545 CKO_00340
CKO_00545 CKO_03679
CKO_00545 CKO_03258
CKO_00545 CKO_02439
CKO_00545 CKO_00470
CKO_00547 CKO_00548
CKO_00547 CKO_00545
CKO_00547 CKO_04222
CKO_00547 CKO_00449
CKO_00547 CKO_01318
CKO_00547 CKO_00188
CKO_00548 CKO_00545
CKO_00548 CKO_04222
CKO_00548 CKO_00449
CKO_00548 CKO_00188
CKO_00548 CKO_00547
CKO_00548 CKO_01318
CKO_00549 CKO_00550
CKO_00550 CKO_00549
CKO_00552 CKO_03169
CKO_00552 CKO_00554
CKO_00553 CKO_00992
CKO_00553 CKO_00554
CKO_00554 CKO_00553
CKO_00554 CKO_00992
CKO_00554 CKO_03169
CKO_00554 CKO_00552
CKO_00565 CKO_01821
CKO_00565 CKO_04008
CKO_00565 CKO_04620
CKO_00565 CKO_01517
CKO_00565 CKO_01545
CKO_00565 CKO_03906
CKO_00565 CKO_00208
CKO_00565 CKO_01840
CKO_00565 CKO_01623
CKO_00565 CKO_03803
CKO_00565 CKO_03749
CKO_00565 CKO_03117
CKO_00565 CKO_02139
CKO_00565 CKO_04451
CKO_00565 CKO_04641
CKO_00565 CKO_03119
CKO_00565 CKO_03800
CKO_00565 CKO_04825
CKO_00565 CKO_04646
CKO_00565 CKO_03116
CKO_00565 CKO_04622
CKO_00565 CKO_03118
CKO_00565 CKO_01621
CKO_00565 CKO_03038
